player_id,year,position,rating,pace,shoot,pass,dribble,defend,physical
38190,2012,RM,77,90 ,76 ,71 ,82 ,54 ,68 
7917,2012,CF,75,54 ,71 ,72 ,71 ,57 ,74 
17282,2012,CDM,77,69 ,58 ,64 ,67 ,76 ,76 
18178,2012,RM,74,74 ,73 ,75 ,75 ,47 ,44 
3225,2012,RB,62,63 ,30 ,56 ,53 ,64 ,59 
32879,2012,CDM,65,63 ,63 ,66 ,58 ,62 ,62 
33593,2012,RM,69,78 ,56 ,63 ,80 ,36 ,53 
11968,2012,CM,76,67 ,65 ,76 ,64 ,76 ,62 
11979,2012,LB,76,86 ,56 ,72 ,73 ,65 ,60 
31052,2012,ST,72,76 ,70 ,56 ,71 ,55 ,73 
23836,2012,CB,85,54 ,36 ,58 ,57 ,83 ,78 
39830,2012,CAM,76,78 ,70 ,75 ,84 ,49 ,54 
29979,2012,LB,68,60 ,58 ,67 ,59 ,71 ,61 
1184,2012,ST,68,66 ,62 ,54 ,65 ,57 ,77 
33309,2012,CM,74,69 ,67 ,76 ,68 ,69 ,64 
12068,2012,LB,75,83 ,60 ,72 ,74 ,74 ,71 
12611,2012,ST,73,69 ,68 ,49 ,67 ,54 ,77 
36089,2012,CDM,67,66 ,52 ,65 ,62 ,68 ,67 
966,2012,CB,66,48 ,45 ,61 ,45 ,67 ,73 
8109,2012,LB,71,70 ,52 ,67 ,63 ,75 ,64 
7541,2012,ST,63,71 ,68 ,40 ,71 ,43 ,46 
31855,2012,CDM,68,53 ,48 ,57 ,45 ,77 ,73 
4999,2012,CDM,60,67 ,48 ,56 ,66 ,59 ,50 
5421,2012,ST,73,80 ,67 ,53 ,76 ,51 ,71 
1436,2012,CAM,74,60 ,73 ,77 ,75 ,51 ,52 
28136,2012,ST,71,81 ,70 ,51 ,66 ,52 ,66 
41653,2012,ST,73,68 ,74 ,65 ,69 ,54 ,76 
34597,2012,RM,67,79 ,50 ,67 ,63 ,70 ,65 
836,2012,CAM,69,79 ,60 ,70 ,67 ,59 ,66 
31022,2012,LB,62,80 ,56 ,45 ,65 ,63 ,65 
14319,2012,CDM,76,74 ,68 ,75 ,72 ,77 ,73 
21169,2012,CDM,70,60 ,43 ,58 ,63 ,71 ,75 
35445,2012,LB,61,63 ,50 ,57 ,60 ,64 ,63 
27488,2012,CB,80,74 ,64 ,58 ,49 ,81 ,72 
6734,2012,CDM,69,67 ,61 ,66 ,64 ,68 ,72 
15402,2012,LB,69,75 ,51 ,69 ,70 ,68 ,68 
35226,2012,ST,67,69 ,61 ,63 ,72 ,52 ,62 
42218,2012,CDM,72,74 ,61 ,62 ,66 ,76 ,76 
34004,2012,LW,85,87 ,80 ,79 ,87 ,51 ,51 
2531,2012,CAM,73,74 ,75 ,68 ,73 ,50 ,59 
6961,2012,CM,77,75 ,70 ,80 ,77 ,66 ,60 
12417,2012,CB,62,48 ,15 ,40 ,38 ,65 ,77 
15202,2012,ST,71,68 ,70 ,60 ,67 ,63 ,70 
10554,2012,ST,71,85 ,65 ,55 ,73 ,56 ,63 
13725,2012,CF,70,77 ,69 ,59 ,73 ,55 ,59 
8515,2012,ST,68,50 ,64 ,48 ,61 ,65 ,75 
7105,2012,CB,74,61 ,38 ,54 ,47 ,75 ,73 
5017,2012,CF,66,72 ,68 ,62 ,62 ,53 ,66 
28446,2012,CB,77,70 ,24 ,50 ,52 ,79 ,73 
31767,2012,CB,76,56 ,45 ,54 ,47 ,79 ,77 
33139,2012,CAM,70,74 ,65 ,70 ,69 ,54 ,60 
2621,2012,CB,64,65 ,46 ,56 ,58 ,65 ,66 
24507,2012,RB,66,65 ,59 ,65 ,66 ,69 ,63 
927,2012,CM,62,52 ,61 ,61 ,65 ,58 ,60 
8132,2012,RB,62,74 ,45 ,62 ,60 ,61 ,55 
14639,2012,ST,68,66 ,65 ,42 ,65 ,57 ,64 
38231,2012,RB,86,93 ,75 ,84 ,83 ,80 ,76 
23188,2012,RM,76,65 ,76 ,80 ,81 ,50 ,53 
12400,2012,CB,67,66 ,37 ,48 ,45 ,72 ,71 
8996,2012,CB,80,45 ,34 ,54 ,38 ,80 ,80 
7170,2012,ST,76,91 ,76 ,56 ,65 ,58 ,71 
16702,2012,CM,64,61 ,66 ,60 ,69 ,69 ,64 
28032,2012,CDM,82,63 ,59 ,80 ,79 ,80 ,57 
19966,2012,LB,57,74 ,50 ,52 ,46 ,61 ,64 
27538,2012,CB,66,69 ,51 ,64 ,52 ,68 ,69 
27718,2012,CM,70,65 ,62 ,64 ,68 ,70 ,66 
900,2012,CAM,64,74 ,63 ,60 ,66 ,56 ,63 
38702,2012,RB,73,82 ,58 ,68 ,71 ,72 ,69 
2811,2012,CB,69,55 ,38 ,52 ,36 ,73 ,75 
38673,2012,CB,77,67 ,39 ,49 ,46 ,81 ,80 
35202,2012,CDM,79,75 ,56 ,74 ,76 ,80 ,75 
16006,2012,CB,79,61 ,62 ,68 ,64 ,78 ,76 
42738,2012,CB,63,47 ,45 ,48 ,39 ,69 ,61 
25723,2012,CB,77,74 ,41 ,67 ,52 ,81 ,76 
37311,2012,CB,64,51 ,35 ,44 ,39 ,71 ,69 
20015,2012,CDM,67,54 ,55 ,67 ,63 ,69 ,63 
41042,2012,RM,76,74 ,78 ,77 ,74 ,73 ,67 
8162,2012,CB,65,67 ,36 ,54 ,56 ,67 ,74 
16008,2012,ST,73,79 ,71 ,72 ,78 ,43 ,72 
12017,2012,CB,72,64 ,53 ,52 ,40 ,77 ,74 
33261,2012,ST,63,75 ,60 ,51 ,62 ,49 ,62 
19155,2012,ST,68,74 ,68 ,62 ,67 ,43 ,62 
43505,2012,RB,69,71 ,54 ,70 ,62 ,68 ,66 
4243,2012,CM,63,62 ,64 ,64 ,56 ,59 ,62 
7702,2012,ST,70,74 ,72 ,65 ,70 ,47 ,56 
9530,2012,RB,62,79 ,51 ,62 ,62 ,64 ,56 
21646,2012,ST,58,79 ,58 ,28 ,45 ,44 ,57 
37191,2012,CAM,61,49 ,60 ,59 ,61 ,53 ,65 
19560,2012,RB,68,70 ,37 ,63 ,56 ,70 ,69 
33938,2012,ST,80,88 ,75 ,66 ,81 ,51 ,73 
8662,2012,LM,65,57 ,66 ,66 ,59 ,70 ,64 
15089,2012,CF,69,75 ,71 ,62 ,69 ,49 ,60 
37716,2012,CF,75,79 ,75 ,75 ,78 ,65 ,64 
15543,2012,ST,76,75 ,73 ,58 ,73 ,57 ,84 
19885,2012,CB,66,53 ,35 ,53 ,56 ,68 ,72 
16412,2012,RM,77,82 ,72 ,71 ,83 ,45 ,57 
17586,2012,LW,85,92 ,76 ,72 ,90 ,59 ,56 
17640,2012,CAM,73,71 ,77 ,74 ,75 ,65 ,62 
35033,2012,CDM,59,47 ,58 ,50 ,60 ,70 ,67 
10100,2012,CDM,64,80 ,60 ,63 ,63 ,62 ,66 
18994,2012,ST,79,83 ,75 ,63 ,83 ,52 ,71 
20093,2012,CDM,70,74 ,70 ,64 ,60 ,74 ,69 
20996,2012,LB,61,43 ,46 ,49 ,65 ,64 ,67 
6783,2012,CB,80,67 ,32 ,50 ,56 ,83 ,85 
15286,2012,LB,76,76 ,45 ,65 ,48 ,79 ,76 
1749,2012,ST,65,71 ,62 ,57 ,66 ,48 ,63 
17114,2012,LB,64,71 ,42 ,63 ,50 ,67 ,67 
10495,2012,CM,73,54 ,67 ,78 ,69 ,72 ,63 
37847,2012,RB,67,73 ,60 ,64 ,74 ,69 ,56 
6062,2012,RM,68,74 ,49 ,69 ,63 ,58 ,63 
30105,2012,CB,76,55 ,46 ,60 ,58 ,76 ,78 
8836,2012,CAM,80,68 ,77 ,78 ,77 ,72 ,91 
41744,2012,RM,65,70 ,64 ,61 ,67 ,64 ,57 
28130,2012,CAM,59,74 ,48 ,46 ,70 ,34 ,34 
23365,2012,ST,78,71 ,74 ,61 ,75 ,55 ,84 
41695,2012,LW,68,82 ,54 ,62 ,72 ,55 ,55 
39825,2012,CM,78,75 ,72 ,80 ,78 ,68 ,62 
37555,2012,CM,73,74 ,71 ,72 ,68 ,77 ,75 
1669,2012,CAM,78,92 ,77 ,73 ,84 ,51 ,67 
29411,2012,RB,73,64 ,67 ,70 ,60 ,77 ,76 
15122,2012,CDM,85,75 ,72 ,80 ,76 ,79 ,78 
40635,2012,CB,76,59 ,55 ,70 ,46 ,79 ,71 
25943,2012,ST,68,74 ,66 ,54 ,69 ,52 ,65 
32694,2012,CDM,67,72 ,55 ,67 ,68 ,68 ,72 
36541,2012,RW,81,87 ,75 ,75 ,81 ,48 ,53 
8477,2012,RB,72,54 ,58 ,70 ,67 ,74 ,66 
42160,2012,CM,69,75 ,66 ,68 ,67 ,72 ,72 
23540,2012,CM,75,72 ,75 ,78 ,74 ,71 ,71 
29872,2012,RW,82,96 ,71 ,68 ,85 ,53 ,56 
15778,2012,RB,64,52 ,58 ,62 ,56 ,65 ,68 
33594,2012,LB,74,87 ,34 ,65 ,66 ,76 ,77 
28400,2012,CDM,73,82 ,68 ,69 ,67 ,75 ,71 
19268,2012,CB,84,82 ,58 ,64 ,48 ,86 ,85 
10809,2012,RM,74,74 ,72 ,72 ,69 ,68 ,62 
28460,2012,CAM,72,75 ,64 ,67 ,72 ,57 ,66 
38182,2012,RB,76,77 ,58 ,74 ,69 ,72 ,74 
3723,2012,LB,69,70 ,60 ,70 ,63 ,69 ,61 
4513,2012,CDM,70,79 ,44 ,62 ,59 ,75 ,74 
27429,2012,LM,71,75 ,68 ,69 ,72 ,68 ,70 
40275,2012,LM,66,47 ,69 ,69 ,68 ,69 ,77 
16988,2012,RM,75,66 ,75 ,80 ,77 ,60 ,67 
27554,2012,CB,76,54 ,37 ,56 ,56 ,74 ,76 
17535,2012,ST,66,50 ,64 ,49 ,57 ,60 ,83 
15607,2012,ST,61,67 ,60 ,46 ,59 ,52 ,51 
40564,2012,CB,72,33 ,49 ,55 ,26 ,79 ,74 
18677,2012,ST,68,59 ,65 ,50 ,57 ,54 ,74 
36194,2012,CB,63,68 ,22 ,42 ,35 ,68 ,73 
27768,2012,CB,72,66 ,53 ,56 ,53 ,75 ,67 
27971,2012,RB,70,65 ,57 ,71 ,69 ,70 ,63 
14464,2012,CB,63,66 ,30 ,58 ,60 ,66 ,66 
41666,2012,RM,65,84 ,59 ,57 ,69 ,47 ,54 
4658,2012,LB,69,68 ,41 ,64 ,62 ,70 ,66 
29991,2012,ST,81,79 ,75 ,66 ,81 ,57 ,78 
2829,2012,LW,67,90 ,59 ,56 ,67 ,36 ,57 
7165,2012,CM,63,54 ,53 ,61 ,58 ,63 ,62 
14885,2012,LM,67,82 ,66 ,62 ,68 ,57 ,58 
42770,2012,CAM,81,83 ,82 ,79 ,81 ,69 ,74 
28187,2012,LW,63,59 ,63 ,59 ,65 ,57 ,61 
30625,2012,ST,61,78 ,57 ,43 ,54 ,60 ,47 
21063,2012,ST,82,89 ,79 ,51 ,72 ,56 ,77 
9949,2012,CDM,70,67 ,54 ,63 ,54 ,72 ,62 
12290,2012,ST,71,82 ,67 ,42 ,68 ,52 ,69 
3064,2012,CB,68,68 ,51 ,49 ,36 ,68 ,77 
36164,2012,LB,74,71 ,49 ,67 ,64 ,76 ,69 
36960,2012,CM,79,73 ,68 ,77 ,75 ,69 ,66 
26113,2012,RB,64,64 ,34 ,60 ,55 ,67 ,61 
4704,2012,CB,70,43 ,55 ,57 ,49 ,72 ,76 
34503,2012,CAM,73,69 ,68 ,71 ,73 ,60 ,62 
25014,2012,CAM,84,69 ,81 ,82 ,84 ,70 ,65 
15234,2012,CB,67,64 ,31 ,50 ,37 ,68 ,78 
36637,2012,ST,68,44 ,65 ,43 ,68 ,56 ,83 
13482,2012,CB,75,41 ,57 ,66 ,56 ,79 ,67 
37861,2012,ST,71,60 ,70 ,52 ,65 ,58 ,71 
15017,2012,CDM,62,50 ,52 ,62 ,51 ,66 ,70 
36232,2012,CM,68,73 ,65 ,63 ,71 ,55 ,57 
39001,2012,ST,71,78 ,69 ,64 ,74 ,54 ,59 
592,2012,CDM,69,76 ,66 ,69 ,64 ,68 ,51 
31267,2012,CB,68,58 ,47 ,52 ,47 ,72 ,71 
4742,2012,CB,61,65 ,36 ,46 ,51 ,68 ,62 
19558,2012,CB,68,76 ,28 ,45 ,54 ,71 ,80 
34034,2012,RB,71,81 ,54 ,68 ,68 ,69 ,72 
32717,2012,CB,73,50 ,44 ,49 ,33 ,81 ,62 
24664,2012,ST,68,55 ,68 ,48 ,66 ,42 ,66 
30421,2012,CAM,78,70 ,82 ,79 ,76 ,62 ,60 
20208,2012,CM,74,44 ,70 ,80 ,74 ,62 ,52 
14993,2012,LB,61,70 ,52 ,55 ,58 ,62 ,64 
27569,2012,CAM,73,61 ,74 ,78 ,74 ,62 ,56 
22616,2012,RM,69,84 ,56 ,63 ,73 ,44 ,56 
30919,2012,ST,69,83 ,68 ,58 ,72 ,49 ,67 
22289,2012,RM,75,71 ,78 ,76 ,76 ,61 ,49 
14825,2012,ST,81,83 ,79 ,67 ,83 ,61 ,70 
42093,2012,CB,61,65 ,37 ,44 ,51 ,65 ,69 
30393,2012,LW,76,87 ,67 ,66 ,84 ,46 ,51 
12825,2012,CB,74,65 ,52 ,62 ,46 ,77 ,77 
24407,2012,CM,72,73 ,58 ,76 ,78 ,68 ,52 
2813,2012,ST,64,67 ,65 ,55 ,65 ,59 ,77 
25191,2012,RW,69,92 ,51 ,57 ,67 ,45 ,52 
5589,2012,CM,81,77 ,67 ,82 ,73 ,82 ,81 
4115,2012,CM,64,78 ,56 ,54 ,64 ,68 ,68 
20226,2012,CB,73,64 ,50 ,58 ,55 ,74 ,61 
33536,2012,CB,77,55 ,60 ,66 ,59 ,78 ,81 
29394,2012,CM,81,78 ,79 ,84 ,81 ,73 ,67 
5189,2012,CAM,62,82 ,49 ,59 ,71 ,48 ,54 
18173,2012,LB,72,45 ,72 ,75 ,67 ,72 ,61 
19616,2012,CAM,79,78 ,76 ,73 ,79 ,56 ,50 
33739,2012,LB,66,76 ,53 ,64 ,59 ,64 ,63 
24772,2012,ST,78,70 ,80 ,63 ,79 ,55 ,56 
6653,2012,CAM,65,68 ,64 ,64 ,66 ,49 ,47 
8828,2012,RW,66,65 ,57 ,66 ,67 ,55 ,56 
6095,2012,CM,73,80 ,72 ,80 ,76 ,46 ,53 
15606,2012,LM,65,80 ,69 ,56 ,69 ,48 ,57 
38636,2012,CM,65,74 ,61 ,64 ,66 ,61 ,59 
41668,2012,RB,70,79 ,55 ,67 ,61 ,73 ,65 
22567,2012,CB,72,75 ,42 ,43 ,41 ,73 ,70 
8064,2012,RW,67,78 ,54 ,51 ,74 ,33 ,54 
3236,2012,ST,73,86 ,68 ,57 ,72 ,47 ,65 
18231,2012,CM,75,70 ,66 ,77 ,77 ,66 ,65 
32857,2012,LB,56,77 ,50 ,54 ,76 ,50 ,48 
15107,2012,RB,49,70 ,22 ,39 ,36 ,54 ,56 
4808,2012,RM,73,80 ,68 ,70 ,76 ,53 ,52 
38601,2012,RB,67,84 ,32 ,56 ,56 ,67 ,65 
27849,2012,CM,78,73 ,70 ,80 ,77 ,72 ,72 
36052,2012,CDM,67,62 ,59 ,59 ,64 ,72 ,74 
4492,2012,LWB,67,78 ,60 ,62 ,67 ,66 ,61 
1332,2012,CAM,74,70 ,66 ,70 ,74 ,66 ,65 
39766,2012,RB,67,70 ,32 ,62 ,57 ,71 ,64 
38004,2012,CB,71,71 ,30 ,57 ,38 ,74 ,73 
13934,2012,CB,66,72 ,27 ,40 ,48 ,66 ,71 
16403,2012,LB,65,75 ,54 ,67 ,54 ,74 ,73 
38386,2012,LW,68,75 ,62 ,64 ,69 ,52 ,55 
37487,2012,CDM,64,74 ,49 ,57 ,59 ,63 ,62 
32981,2012,RW,73,84 ,69 ,59 ,81 ,50 ,60 
24428,2012,CAM,86,84 ,78 ,82 ,88 ,55 ,62 
34500,2012,RM,68,81 ,65 ,58 ,75 ,65 ,52 
35318,2012,LW,82,90 ,77 ,76 ,85 ,57 ,59 
14856,2012,CB,80,69 ,51 ,70 ,54 ,81 ,84 
16381,2012,CB,77,65 ,50 ,65 ,62 ,77 ,73 
41797,2012,RW,65,80 ,64 ,56 ,67 ,56 ,55 
29471,2012,ST,64,59 ,62 ,51 ,60 ,50 ,66 
36818,2012,CDM,57,59 ,37 ,49 ,57 ,59 ,65 
2512,2012,ST,70,57 ,66 ,38 ,67 ,63 ,86 
33819,2012,RM,77,77 ,70 ,73 ,77 ,72 ,68 
38953,2012,RM,53,64 ,41 ,48 ,56 ,38 ,46 
15484,2012,ST,70,62 ,66 ,58 ,63 ,61 ,76 
2479,2012,LB,73,66 ,49 ,70 ,68 ,72 ,70 
17152,2012,CB,64,55 ,23 ,38 ,28 ,69 ,72 
2476,2012,CAM,77,64 ,72 ,79 ,79 ,57 ,58 
32217,2012,ST,77,91 ,76 ,67 ,76 ,62 ,76 
17362,2012,LB,64,72 ,41 ,60 ,58 ,70 ,64 
42654,2012,CM,75,53 ,64 ,73 ,76 ,72 ,60 
19391,2012,CB,74,60 ,54 ,66 ,57 ,76 ,70 
2122,2012,CAM,74,82 ,65 ,73 ,78 ,47 ,43 
2495,2012,RM,71,78 ,65 ,69 ,73 ,63 ,54 
31580,2012,RW,69,71 ,67 ,67 ,69 ,52 ,56 
36805,2012,CM,74,81 ,63 ,75 ,74 ,71 ,75 
20898,2012,LB,77,77 ,60 ,73 ,69 ,74 ,71 
10827,2012,CAM,76,48 ,77 ,73 ,71 ,56 ,62 
35608,2012,CF,73,76 ,73 ,64 ,74 ,47 ,60 
21755,2012,CB,64,55 ,49 ,53 ,40 ,70 ,73 
22558,2012,CF,70,92 ,62 ,40 ,76 ,44 ,80 
37129,2012,ST,70,87 ,68 ,38 ,73 ,53 ,69 
24762,2012,CDM,68,59 ,50 ,62 ,57 ,74 ,68 
12711,2012,CDM,64,56 ,48 ,67 ,62 ,63 ,56 
15884,2012,CB,71,52 ,49 ,52 ,51 ,76 ,62 
7795,2012,RB,72,68 ,50 ,66 ,68 ,78 ,66 
4241,2012,CB,64,29 ,44 ,52 ,37 ,68 ,63 
3226,2012,CM,49,61 ,35 ,38 ,50 ,50 ,45 
31329,2012,LM,79,82 ,72 ,74 ,83 ,59 ,64 
14089,2012,LM,70,75 ,61 ,69 ,76 ,72 ,62 
25058,2012,RB,62,70 ,53 ,51 ,55 ,63 ,64 
689,2012,RW,70,70 ,62 ,69 ,73 ,42 ,50 
15258,2012,CM,74,52 ,75 ,84 ,70 ,71 ,58 
43298,2012,LB,68,68 ,36 ,60 ,59 ,68 ,70 
11709,2012,CF,77,73 ,78 ,76 ,80 ,58 ,69 
14752,2012,CM,66,55 ,64 ,72 ,59 ,57 ,66 
1110,2012,CM,68,61 ,59 ,67 ,60 ,72 ,67 
38497,2012,CAM,87,67 ,84 ,86 ,83 ,57 ,59 
8274,2012,CM,74,67 ,68 ,75 ,68 ,68 ,60 
16780,2012,CM,79,54 ,80 ,87 ,68 ,69 ,62 
1139,2012,CB,63,62 ,41 ,44 ,32 ,67 ,78 
20818,2012,CF,73,65 ,75 ,68 ,76 ,60 ,55 
27896,2012,ST,75,38 ,76 ,47 ,58 ,56 ,65 
27402,2012,CAM,80,80 ,68 ,82 ,81 ,60 ,53 
7538,2012,CB,68,64 ,47 ,59 ,55 ,73 ,72 
20253,2012,LB,63,57 ,49 ,57 ,51 ,70 ,67 
31358,2012,RB,69,65 ,48 ,71 ,65 ,69 ,67 
6905,2012,LM,77,85 ,73 ,73 ,78 ,69 ,51 
37025,2012,ST,66,67 ,65 ,58 ,66 ,49 ,73 
22061,2012,ST,76,79 ,72 ,60 ,72 ,66 ,84 
8645,2012,CB,68,68 ,40 ,52 ,36 ,72 ,70 
9991,2012,CB,70,69 ,48 ,62 ,39 ,66 ,70 
30003,2012,LW,76,80 ,68 ,71 ,83 ,45 ,54 
17817,2012,ST,67,73 ,65 ,45 ,68 ,42 ,53 
27591,2012,RM,67,68 ,56 ,63 ,74 ,51 ,45 
7303,2012,ST,86,84 ,83 ,64 ,76 ,68 ,86 
29213,2012,LM,75,79 ,74 ,73 ,80 ,48 ,60 
40082,2012,CB,65,51 ,42 ,46 ,44 ,66 ,64 
4990,2012,ST,58,73 ,53 ,43 ,69 ,38 ,38 
39132,2012,CM,65,58 ,64 ,71 ,58 ,62 ,64 
29926,2012,CB,74,52 ,60 ,62 ,49 ,81 ,64 
7111,2012,CB,72,60 ,38 ,45 ,41 ,78 ,81 
33708,2012,CB,64,63 ,48 ,56 ,48 ,70 ,70 
35326,2012,CB,82,39 ,43 ,56 ,36 ,86 ,66 
27661,2012,CB,54,79 ,28 ,46 ,48 ,57 ,61 
26914,2012,ST,78,79 ,78 ,57 ,72 ,52 ,70 
28216,2012,CM,75,73 ,67 ,78 ,72 ,65 ,64 
18059,2012,LM,70,71 ,68 ,61 ,82 ,46 ,53 
24323,2012,CAM,69,70 ,68 ,66 ,70 ,54 ,68 
34674,2012,ST,72,72 ,71 ,64 ,71 ,54 ,79 
31912,2012,CAM,76,74 ,75 ,74 ,82 ,50 ,67 
9393,2012,CB,75,60 ,57 ,68 ,49 ,75 ,74 
4477,2012,ST,68,78 ,67 ,52 ,69 ,53 ,66 
38396,2012,CB,63,61 ,47 ,57 ,38 ,66 ,65 
26898,2012,ST,75,87 ,75 ,64 ,84 ,59 ,58 
23110,2012,CB,77,48 ,43 ,52 ,38 ,79 ,79 
13640,2012,RW,70,81 ,65 ,63 ,71 ,40 ,58 
4758,2012,CB,69,71 ,45 ,68 ,63 ,69 ,73 
30527,2012,CM,73,76 ,71 ,70 ,76 ,73 ,74 
18725,2012,CAM,69,78 ,64 ,66 ,74 ,36 ,38 
26159,2012,LB,68,75 ,41 ,63 ,61 ,67 ,66 
22001,2012,CB,69,32 ,46 ,48 ,40 ,74 ,72 
11274,2012,CDM,77,36 ,70 ,77 ,64 ,78 ,67 
30545,2012,CDM,70,58 ,50 ,59 ,50 ,69 ,64 
10649,2012,RM,63,69 ,61 ,62 ,61 ,54 ,60 
32949,2012,ST,65,63 ,61 ,59 ,66 ,49 ,67 
788,2012,ST,71,74 ,67 ,64 ,69 ,54 ,74 
21118,2012,ST,68,77 ,64 ,58 ,68 ,48 ,75 
13688,2012,CM,64,65 ,60 ,56 ,67 ,56 ,58 
15863,2012,ST,76,45 ,70 ,50 ,56 ,59 ,81 
5042,2012,RB,62,61 ,56 ,49 ,60 ,65 ,66 
4439,2012,CM,76,74 ,66 ,74 ,71 ,72 ,68 
34337,2012,CF,76,85 ,74 ,69 ,81 ,53 ,69 
27497,2012,RB,70,63 ,36 ,67 ,59 ,71 ,70 
30340,2012,CB,85,75 ,48 ,62 ,60 ,84 ,83 
26037,2012,CAM,79,68 ,78 ,79 ,77 ,66 ,62 
13786,2012,LB,73,76 ,46 ,69 ,70 ,72 ,66 
24045,2012,ST,74,86 ,73 ,67 ,76 ,46 ,66 
155,2012,CDM,66,65 ,52 ,70 ,61 ,64 ,65 
38368,2012,CB,73,62 ,51 ,55 ,58 ,77 ,84 
41829,2012,CM,76,72 ,70 ,76 ,75 ,72 ,69 
524,2012,CAM,77,77 ,70 ,77 ,78 ,67 ,72 
33399,2012,CB,65,65 ,34 ,42 ,27 ,70 ,70 
43475,2012,CM,76,76 ,69 ,76 ,71 ,77 ,68 
38923,2012,ST,85,87 ,82 ,67 ,85 ,53 ,80 
30557,2012,CB,78,58 ,56 ,64 ,58 ,81 ,70 
16987,2012,CF,56,67 ,56 ,57 ,62 ,50 ,53 
39979,2012,CDM,70,63 ,39 ,68 ,65 ,68 ,69 
5731,2012,LB,72,71 ,54 ,68 ,66 ,74 ,70 
28345,2012,LB,60,49 ,50 ,59 ,58 ,66 ,68 
3796,2012,CM,68,68 ,53 ,70 ,69 ,57 ,57 
43286,2012,CAM,73,83 ,70 ,68 ,76 ,49 ,58 
15641,2012,CB,75,72 ,49 ,59 ,62 ,75 ,80 
15923,2012,LB,68,70 ,57 ,52 ,65 ,67 ,66 
15029,2012,CDM,67,69 ,63 ,64 ,64 ,72 ,73 
40061,2012,CDM,74,83 ,71 ,72 ,72 ,71 ,69 
20115,2012,LB,63,68 ,44 ,63 ,56 ,65 ,55 
20104,2012,LB,74,72 ,39 ,66 ,61 ,76 ,66 
697,2012,ST,74,75 ,68 ,53 ,76 ,53 ,76 
23419,2012,RB,72,71 ,50 ,65 ,58 ,75 ,67 
14862,2012,ST,72,70 ,74 ,60 ,71 ,53 ,73 
16718,2012,LB,68,54 ,33 ,61 ,54 ,71 ,70 
747,2012,CM,62,61 ,59 ,66 ,65 ,63 ,52 
3965,2012,CB,77,63 ,38 ,63 ,49 ,76 ,77 
30675,2012,CM,73,68 ,66 ,73 ,73 ,58 ,62 
38028,2012,CB,67,60 ,44 ,39 ,44 ,70 ,83 
40829,2012,RM,72,69 ,61 ,75 ,71 ,69 ,75 
30884,2012,CDM,71,62 ,59 ,63 ,69 ,73 ,73 
24847,2012,LB,70,86 ,52 ,59 ,68 ,69 ,70 
28178,2012,CAM,77,71 ,73 ,73 ,76 ,65 ,62 
1239,2012,RW,64,90 ,56 ,53 ,66 ,54 ,60 
39598,2012,LB,77,75 ,63 ,79 ,77 ,76 ,70 
15945,2012,ST,67,67 ,66 ,48 ,66 ,54 ,74 
3381,2012,CB,78,71 ,66 ,65 ,59 ,79 ,74 
31734,2012,CB,73,63 ,41 ,59 ,52 ,76 ,78 
4907,2012,CM,79,64 ,77 ,82 ,77 ,70 ,66 
37107,2012,CM,62,68 ,50 ,63 ,58 ,60 ,58 
40217,2012,CAM,76,73 ,73 ,73 ,79 ,71 ,74 
2197,2012,CAM,69,77 ,70 ,72 ,70 ,52 ,63 
32207,2012,CB,74,55 ,56 ,66 ,50 ,76 ,72 
16629,2012,CM,68,66 ,60 ,68 ,66 ,67 ,67 
35058,2012,CDM,65,48 ,53 ,59 ,58 ,70 ,68 
39152,2012,CB,64,74 ,32 ,54 ,57 ,64 ,72 
5201,2012,RM,63,69 ,52 ,59 ,70 ,54 ,51 
24230,2012,CM,79,85 ,68 ,78 ,80 ,71 ,74 
25731,2012,LB,58,68 ,35 ,56 ,49 ,47 ,46 
10917,2012,RW,74,85 ,66 ,67 ,79 ,45 ,58 
26458,2012,LB,67,68 ,54 ,63 ,65 ,68 ,64 
20142,2012,CB,73,66 ,40 ,57 ,59 ,74 ,84 
28670,2012,CDM,81,64 ,72 ,73 ,69 ,82 ,81 
21479,2012,CM,63,67 ,60 ,60 ,62 ,69 ,65 
39915,2012,RM,64,84 ,54 ,65 ,63 ,57 ,56 
10804,2012,CB,65,61 ,46 ,62 ,58 ,66 ,55 
25145,2012,ST,67,55 ,64 ,50 ,58 ,62 ,80 
17275,2012,CAM,81,59 ,79 ,84 ,78 ,62 ,54 
30917,2012,CDM,78,72 ,48 ,76 ,71 ,74 ,75 
28038,2012,LW,85,86 ,76 ,78 ,84 ,53 ,62 
27587,2012,LM,75,79 ,65 ,70 ,78 ,65 ,67 
28598,2012,LB,72,54 ,51 ,70 ,60 ,71 ,70 
26748,2012,ST,64,61 ,65 ,47 ,59 ,57 ,66 
19304,2012,CB,83,69 ,67 ,70 ,61 ,82 ,88 
23672,2012,RM,61,70 ,54 ,63 ,62 ,63 ,62 
28290,2012,CM,64,71 ,59 ,60 ,71 ,62 ,64 
22255,2012,RB,67,75 ,54 ,65 ,64 ,68 ,52 
42548,2012,ST,68,65 ,64 ,47 ,63 ,51 ,69 
30012,2012,CDM,72,54 ,68 ,70 ,58 ,75 ,64 
24646,2012,CAM,76,65 ,74 ,73 ,73 ,60 ,57 
4000,2012,LB,63,68 ,39 ,64 ,60 ,68 ,62 
16708,2012,LB,59,60 ,39 ,52 ,53 ,63 ,53 
