id,name,latitude,longitude
564,"National Stadium, Bangkok",13.7465039,100.5290862
565,LIMA,-12.0621064,-77.0365255
566,King Fahd II RIYADH,24.7409696,46.6649494
567,NRG Stadium,29.6848488,-95.4108308532699
568,"Anlaby Road Ground, Hull",,
569,Estadio Flores CIUDAD DE GUATEMALA,14.6248181,-90.5116141749511
570,"Atanasio Girardot, Medellin",6.2567716,-75.59016935
571,"Robert F Kennedy, Washington DC",38.8932489,-77.0256007708913
572,Estadio Flor Blanca SAN SALVADOR,,
573,Helio Prates Silveira,,
574,Asokwa Stadium KUMASI,6.68253175,-1.60507054749001
575,"Stade Hassan II, F?s",34.04792015,-4.99941668154762
576,City Ground,52.9399502,-1.13285823074934
577,Brigido Iriarte,10.48302725,-66.9413412652185
578,NITRA,48.31295,18.0894593
579,Nacional Sabana SAN JOSE,9.93309405,-84.098629633676
580,ANEF,-33.402618,-70.7474754
581,CHENGDU,30.6765553,104.0612783
582,"Nou Camp, Barcelona",41.3809333,2.12291205923077
583,NEW BRITAIN,-5.22468485,151.557118454167
584,"Rand Stadium, Johannesburg",,
585,"Azadi Stadium, Tehran",35.7244962,51.2755487215759
586,"Nissan Stadium, Kanagawa",35.5099882,139.606382543878
587,Mizuho Stadium NAGOYA,35.12265975,136.944080170813
588,Cicero Pompeu de Toledo,-23.60014865,-46.7200959093223
589,HOROVICE,49.8363185,13.9028849
590,The Hawthorns,52.5055248,-1.9645449
591,TRINIDAD,37.169397,-104.500541
592,"Centennial Stadium, Victoria BC",,
593,Antalya Arena,36.8338195,31.1438524184783
594,Rimnersvallen UDDEVALLA,,
595,"Gelredome, Arnhem",51.9650347,5.8940111
596,Hernan Ramirez Villegas,,
597,Sparta Letna PRAHA,,
598,"Government Stadium, Hong Kong",,
599,"Central, MONTEVIDEO",-34.8273845,-56.1765333
600,"Ataturk Olimpiyat Stadium, Istanbul",41.0744732,28.7656610517417
601,"Anaheim, LOS ANGELES",33.7790465,-118.2795059
602,Rice Eccles SALT LAKE CITY,40.76003535,-111.848890583698
603,Stadionul Ghencea BUCURESTI,44.4127766,26.0404780370227
604,Praha,50.0874654,14.4212503
605,"Arena Lviv, Lviv",,
606,Maracana,-22.91209185,-43.2311453059056
607,Barcelos Cidade Stadium,41.5510827,-8.62306271036505
608,Al Rayyan,25.296619,51.434626
609,HELSINKI,60.1674086,24.9425683
610,TUNIS,33.8439408,9.400138
611,Municipal WAD MADANI,,
612,"Ganzenvijver, BRUSSELS",,
613,Sheikh Khalifa Stadium AL AIN,,
614,Varosi Stadion NYIREGYHAZA,47.97038585,21.7130068342345
615,Stade de Sikasso SIKASSO,,
616,Big Arch Stadium HIROSHIMA,,
617,Spartan Stadium SAN JOSE,37.3196141,-121.868374577594
618,CALI,3.4319329,-76.5113047
619,"Cricket Ground, BRISBANE",-27.48581715,153.038106280705
620,Estadio Mario Alberto Kempes,-31.36886135,-64.2461384202647
621,"Estadio Ciudad, Mar del Plata",,
622,"Tivoli Neu Stadion, Innsbruck",47.25587895,11.4113187227
623,Benfica LISBON,38.73802695,-9.19529850462689
624,Exhibition Grounds BRISBANE,-27.4504139,153.030803
625,"Harder SANTA BARBARA, CA",34.4204314,-119.853791899962
626,Logan Park DUNEDIN,-45.86535765,170.524012397805
627,"Stade du Nord, Villeneuve D'Ascq",,
628,"Olympic Stadium, TRIPOLI",,
629,Kalev PARNU,59.409339,24.7357579
630,"Estadio Monumental Antonio Vespucio Liberti, Buenos Aires",-34.54535335,-58.4497297338262
631,Monumental de Ate 'U',,
632,Toulon,43.1257311,5.9304919
633,PORTO NOVO,6.4990718,2.6253361
634,Kemal Ataturk SMYRNA,,
635,Municipal PUSAN,35.107221,128.963904
636,Craven Cottage,51.4748554,-0.221593801819923
637,TIANJIN,39.1235635,117.1980785
638,Al Gharrafa Stadium,25.3446984,51.44045485
639,"Stadion Br?hl, Grenchen",47.1853776,7.40398302925702
640,"White City, London",51.5116999,-0.22450191804504
641,CHANGWON,35.2280454,128.6817916
642,Kufstein Arena,47.4534527,11.9381186961792
643,"Estadio Olimpico, Cordoba",,
644,COSTA MESA CALIFORNIA,33.6633386,-117.9033169
645,Cernomorec ODESSA,,
646,Olimpico CARACUS,,
647,Roker Park,54.9223711,-1.3710877
648,"Al Nasr Club, Dubai",,
649,Albacete,38.9951049,-1.8559612
650,BEUTHEN,50.3470387,18.9231857
651,"Estadio del Ciudad, Buenos Aires",,
652,EINDHOVEN,51.44855695,5.45012252185714
653,"Rugby Park, Kilmarnock",55.60410265,-4.5093773377759
654,County Ground,52.9428728,-1.13748739820195
655,IRAPUATO,20.6748936,-101.388542163391
656,"Stade De La Meinau, Strasbourg",48.5593975,7.7553837
657,Meiji Jingu TOKYO,35.6759949,139.699481711505
658,Strasbourg,48.584614,7.7507127
659,"Soccer City, Johannesburg",-26.2347712,27.9826450924133
660,HONG KONG,22.2793278,114.1628131
661,Renato Curi PERUGIA,43.1061212,12.3570887916667
662,Motovelodromo BOLOGNA,,
663,LAHTI (Indoors),,
664,RIYADH,24.6319692,46.7150648
665,LISBOA,38.7077926,-9.136506
666,P.Yesov SAMOKOV,,
667,Sportsground SYDNEY,,
668,"VfL Stadion, Wolfsburg",,
669,della Vittoria BARI,,
670,"Pachenricho Romero Stadium, MARACAIBO",,
671,Ataturk Stadium,,
672,City of Manchester Stadium,,
673,"Municipal, Bucuresti",,
674,"Asim Ferhatovic Hase, Sarajevo",,
675,Parc CHAUX DU FONDS,,
676,"Busch Soccer Park, St Louis",38.5467789,-90.4386103
677,"RDS Arena, Dublin",53.32563945,-6.22944201112375
678,Hobart Park,43.7887328,-79.347348
679,KUMASI,6.698081,-1.6230403
680,Royal Oman Police MUSCAT,23.608588,58.5066428
681,Ecopa Stadium SHIZUOKA,34.7435131,137.970728238944
682,MARABELLA,10.3073477,-61.4518648
683,Donetsk KYIV,48.0441723,37.7456424
684,"Ruhrstadion, Bochum",51.489919,7.23650780675941
685,"Pueblo Nuevo, San Cristobal",8.5042579,-75.4817765
686,"FK Partizan, Belgrade",,
687,PSV EINDHOVEN,51.4428054,5.4669846
688,"13 July, Mar del Plata",,
689,Recife,-8.064193,-34.8781516
690,"Stade de l'Abbe Deschamps, Auxerre",47.78678475,3.58862372088038
691,CHONGQING,29.5585712,106.5492822
692,Estadio Alejandro Serrano Aguilar,-2.9066225,-79.0057942003429
693,"Stadio Friuli, Udine",46.08154745,13.1999581
694,"Estadio de Gran Canaria, Las Palmas",,
695,VALLADOLID,41.7030484,-4.69695077903513
696,BRISBANE,-27.4689681,153.0234991
697,"Estadio Nacional, Tegucigalpa",14.0984085,-87.2040182
698,Dinamo MOSKVA,55.7896301,37.5581975
699,"Westfalenstadion, Dortmund",51.4926788,7.45179574145114
700,Vivaldo Lima,-3.0754393,-60.0355146
701,Metropolitano MADRID,40.4465433,-3.7192502
702,Farul CONSTANTA,44.1973595,28.6391558465387
703,Municipal PARALIMNI,35.0403391,33.9838238
704,"Stade des Lumieres, Lyon",45.7653624,4.98205431107367
705,Coface Arena. Mainz,,
706,"Olympic Stadium, Tokyo",,
707,Melbourne Rectangular Stadium,-37.82510455,144.983743007078
708,"Al Maktoum Stadium, Dubai",,
709,Estadio Garcilaso de la Vega CUSCO,,
710,"Estadio Laranjeiras, Rio de Janeiro",-22.91209185,-43.2311453059056
711,Estadio Universitario,24.81016,-107.402902506166
712,"Olympic Park, Melbourne",-37.7369764,145.034527635828
713,Olympic Stadium Asim Ferhatovic Hase,,
714,GRASSAU,47.778157,12.4508747
715,GUANGDONG,23.1357694,113.1982688
716,"Cricket Ground, Sydney",-33.89173625,151.224792859063
717,Sparta ROTTERDAM,51.9189762,4.4346094
718,SARAJEVO,43.8519774,18.3866868
719,Boleyn Ground,51.5318605,0.0392533375401994
720,Reliant Stadium,29.6848488,-95.4108308532699
721,JEDDAH,21.5822247,39.1640396
722,VAASA,63.0957722,21.6159187
723,Estudiantes BUENOS AIRES,-34.6059163,-58.5562975147906
724,Manuka Oval CANBERRA,-35.3181114,149.1345894325
725,HASK ZAGREB,,
726,"Olympic, SOUSSE",,
727,"23 August, Iasi",47.1741956,27.5714859441774
728,Gyunas Syllogos Zenon,,
729,Raba Eto GYOR,,
730,Rasheed Stadium,25.29079965,55.3481880349239
731,Szekesfehervar,47.1910169,18.410811
732,"Stade De La Mosson, Montpellier",43.62202195,3.81208976421892
733,"Groupama Arena, Budapest",47.47539525,19.0952448885702
734,Alejandro Serrano Aguilar,-2.9066225,-79.0057942003429
735,"Amman International Stadium, Amman",,
736,Belino ZINICA,,
737,TRIESTE,45.6500335,13.7706559
738,"Sebastien Charlety, Paris",,
739,JERUSALEM,31.7791134,35.2266286
740,"Est?dio Algarve, Faro/Loul?",37.0882205,-7.97469747961651
741,"Independence Stadium, Lusaka",-15.37116835,28.269067898848
742,COSTA MESA,33.6633386,-117.9033169
743,"Al Wasl, Dubai",25.1971806,55.2549778
744,"Panathinaikos Stadium, Athens",,
745,FTC BUDAPEST,47.4802734,19.1155451668374
746,BANJA LUKA,44.7719893,17.1898768
747,"Stade Du Ray, Nice",43.72333805,7.25873786929166
748,Slottskogsvallen GOTEBORG,,
749,Boothferry Park,53.737,-0.4010379
750,"Memorial Coliseum, Los Angeles",34.0139923,-118.288028548483
751,Jose Amalfitani BUENOS AIRES,-34.6354406,-58.5207489308229
752,"Boca Juniors, Buenos Aires",-34.6228467,-58.350803453657
753,MetLife Stadium,40.81349675,-74.0743418886885
754,Horst-Wessel Stadion KONIGSBERG,,
755,"Estadio do Dragao, Porto",41.16173695,-8.58374796778875
756,Municipal TEHRAN,-12.16825005,-77.0196319446413
757,National TEHRAN,35.6931728,51.4194348
758,ORURO,-17.9697732,-67.1147199
759,ROSTOCK,54.0924445,12.1286127
760,"Swedbank Stadium, Malmo",55.58344335,12.9875631383165
761,Griffin Park,51.48808725,-0.302523929704623
762,El Molinon GIJON,43.5341938,-5.6359468
763,Madejski Stadium,51.42233465,-0.983123693539842
764,National Stadium Bukit Jalil,,
765,Kokuritsu National TOKYO,35.71892275,139.775866874032
766,Stade Mustapha Ben Jannet,,
767,"Stockholms Stadion, Stockholm",59.34542755,18.0781279322759
768,"Zayed Sports City Stadium, Abu Dhabi",24.4160871,54.4543728925973
769,"Peti Yuli, Algiers",,
770,"Lenin, Moscow",56.1048641,35.9156105
771,"St Jakob Park, Basel",47.54163625,7.62011637328294
772,Estadio Reo Pele,,
773,Oita Stadium,33.2007159,131.657492003628
774,Stadium Australia,-33.8471081,151.063384844694
775,"Volksparkstadion, Hamburg",53.5871535,9.89870555368627
776,Communale PALERMO,,
777,PALERMO,38.11127,13.3534422
778,El Mahallia Stadium,,
779,Cong Hua SAIGON,47.0451276,-122.9031498
780,TORRES NOVAS,,
781,Jose Antonio Anzoategui,,
782,Nacional la Sabana SAN JOSE,,
783,PARANA,,
784,V Vorovskogo MOSKVA,,
785,"Luis Casanova, Valencia",,
786,Cape Town,,
787,"Santiago Bernabeu, Madrid",,
788,National Government Stadium HONG KONG,,
789,KLEVE,,
790,Stadium HIROSHIMA,,
791,Estadio San Juan del Bicentenario,,
792,BRNO,,
793,LA PLATA,,
794,Varder SKOPJE,,
795,"Alexandra Stadium, Athens",,
796,DAMASCUS,,
797,Giuseppe Meazza MILAN,,
798,PHOENIX CALIFORNIA,,
799,AS 23 SOFIA,,
800,TEGUCIGALPA,14.0931919,-87.201263
801,"Razdan Stadion, Yerevan",,
802,GIFU,,
803,"Olimpico, Roma",,
804,Estadio Nemeso Camacho,,
805,"Centre sportif de Colovray, Nyon",,
806,LP Field,,
807,Della Favorita PALERMO,,
808,"Canada Games Stadium, St Johns",,
809,"Workers Stadium, Beijing",,
810,Stade de Tourbillon,,
811,"Besiktas Inonu Stadyumu, Istanbul",,
812,Municipal KHARTOUM,,
813,"Cristal Arena, Genk",,
814,PORT AU PRINCE,,
815,Stade 7 Novembre,,
816,Campo Nuevo LEON,,
817,"San Paolo, Napoli",,
818,Estadio Zoque VMR,,
819,Strahov PRAHA,,
820,S PAOLO NARNI SCALO,,
821,Hong Kong Stadium,,
822,Sydney FC SYDNEY,,
823,"Basaksehir Fatih Terim, Istanbul",,
824,Cino ASCOLI PICENO,,
825,"Altona, Hamburg",53.58647605,9.77770274627318
826,Rommel Fernandez,,
827,Atocha SAN SEBASTIEN,,
828,"National Stadium, Kingston",,
829,SALTA,,
830,"Senayan Stadium, Jakarta",,
831,Alexandria Stadium,,
832,Underwood Park,39.8598739,-123.7169659
833,Arena da Baixada,-25.44821905,-49.2769094775667
834,Stade De France,48.92447255,2.36013252269272
835,KHOBAR,26.3039999,50.1960237
836,"Stade du Pays de Charleroi, Charleroi",50.41460985,4.45372642379335
837,HUELVA,37.2575874,-6.9484944
838,JAMSANKOSKI,61.9191417,25.1793075
839,"OAKLAND, CALIFORNIA",37.8044557,-122.2713562
840,"Accra Sports Stadium, Accra",5.55122015,-0.192333113416501
841,"Rogers Centre, Toronto",43.6416641,-79.3891987236638
842,Partenopeo NAPLES,40.8505426,14.2562552
843,FENTON MONTANA,45.7502202,-108.5215259
844,Estadio Elias Aguirre,-6.7682214,-79.8610196651558
845,Fir Park,55.7804239,-3.980255437148
846,Tropical Park Stadium,28.5390538,-81.4027551
847,Monrovia,6.3280343,-10.7977881
848,El Teniente,2.6115778,-75.7715691
849,PEKING,39.9059631,116.391248
850,Wakefield High School,35.94729485,-78.571879367892
851,Nacional PA,,
852,Jugoslavija BEOGRAD,44.8299267,20.4203559564643
853,Carlos Dittborn ARICA,-18.4892554,-70.3016315
854,"Mong Kok Stadium, Hong Kong",,
855,Libero Liberati TERNI,42.5622062,12.6352480889429
856,SAO PAULO,-23.5506506,-46.6333823
857,Blumfield JAFFA,,
858,"Arena Nationala, Bucurest",,
859,"Comunale, Bologna",44.4938859,11.3423559
860,Paris,48.8566101,2.3514992
861,Donetsk,48.0158753,37.8013407
862,Chamartin,40.7018688,-4.9570084
863,Gover. Joao Castelo,,
864,Ataturk ANKARA,40.2292025,33.0143889
865,Parque Belvedere MONTEVIDEO,-34.8728818,-56.2144897149784
866,FRESNO CALIFORNIA,36.7394421,-119.7848306
867,"Estadio Dr Magalhaes Pessoa, Leiria",39.7487616,-8.81293120487284
868,Palogrande,2.1841706,-76.70995
869,JAFFA,32.0443395,34.7509908
870,El-Iskandariya ALEXANDRIA,,
871,Cashpoint Arena,,
872,"Valery Lobanovskiy Stadium, Kiev",,
873,Romano Jose Fouto,,
874,Olimpico MEXICO CITY,19.3319241,-99.192182242695
875,Nishi-Kyogoku Stadium KYOTO,,
876,Beijing,39.9059631,116.391248
877,Gloria BUZAN,,
878,Turin,45.0709201,7.685972
879,Nepstadion,,
880,ERFURT,50.9777974,11.0287364
881,Estadio Quisqueya,18.4885805,-69.9261528684625
882,MORELIA,19.7027684,-101.1923187
883,"San Paolo, Naples",40.826295,14.1802054906107
884,Stade Levelt,53.20622745,6.59048944867951
885,Dr. Constantin Radulescu Stadium,46.7796857,23.5783575175348
886,Olympia HALSINGBORG,56.05240585,12.7111396935463
887,"Trivandrum International Stadium, Kariavattom",,
888,Saba ASMARA,5.9826119,116.0815385
889,Cluj Arena,46.76850615,23.5724195311487
890,"Estadio San Mames, Bilbao",43.2641977,-2.94831495310074
891,Estadio Olimpico Morazan SAN PEDRO SULA,,
892,Stadion ETO,47.69568755,17.6636945226546
893,Jose Pachenco Romero MARACAIBO,,
894,Dinamo Stadium KYIV,50.45067015,30.5313350597607
895,LVOV,49.841952,24.0315921
896,Alberto Silva,-33.509601,-70.7551689
897,ORLANDO,28.5421175,-81.3790461
898,Galatasaray ISTANBUL,41.03281855,28.9787894592105
899,Estadio Alejandro Morera Soto ALAJUELA,10.02207735,-84.2091857835505
900,"Royal Athletic Park, Victoria",48.43105265,-123.354289658653
901,"World Cup Stadium, Seogwipo Ju Ju",,
902,EverBank Field,30.32389735,-81.6373540729939
903,"Stade des Alpes, Grenoble",45.1874313,5.73897646407741
904,Kobenhavn,55.6867243,12.5700724
905,"Sukru Saracoglu, Istanbul",40.9876671,29.0366076354803
906,"Niedersachsenstadion, Hannover",52.36002595,9.73101605005314
907,"Estadio Hernando Siles, La Paz",,
908,Fonte Nova SALVADOR,-13.0055432,-38.4571316
909,Palogrande MANIZALES,5.0542808,-75.4877629
910,"Parc Des Princes, Paris",48.8413634,2.25306931623782
911,Estadio Jose Diaz LIMA,-12.06845755,-77.0229258328345
912,Cair,38.183361,42.284367
913,"Hohe Warte, Wien",48.2454052,16.3560018
914,BARQUISIMETO,10.0740372,-69.3215666
915,ANEF BUCURESTI,,
916,"Nacional, Lisbon",14.6730727,121.0958225
917,Stanford PALO ALTO,37.4383017,-122.1561813
918,"Luigi Ferraris, Genoa",44.41640915,8.95341272266895
919,Goodeok Stadium BUSAN,,
920,Municipal LEIRIA,39.4118376,-9.15434214718632
921,HERAKLION CRETE,35.3340134,25.1328543
922,Hohe Warte,51.896066,8.8652894
923,OITA,33.1819875,131.4270217
924,"Chongqing Olympic Sports Center, Chongqing",,
925,Francisco Morazan TEGUCIGALPA,14.0931919,-87.201263
926,Durval Brito CURITIBA,,
927,San Diego Stadium,32.7818969,-117.1144678
928,Durban,-29.8618253,31.0099095
929,"Hong Kou Park, SHANGHAI",31.2808831,121.474403302098
930,Hietalahdesa VAASA,,
931,"Windsor Stadium, Windsor",42.29813365,-83.0630974101252
932,"Viktoria, Hamburg",53.5585843,9.91246255036196
933,"Narodna Armija, Sofia",,
934,"Stade de la Beaujoire, Nantes",,
935,"PPL Park, Chester, USA",39.8329094,-75.3784737708146
936,Comunale BELLINONZA,,
937,Panorama VERVIERS,50.6259552,6.0409734
938,"Easter Road, Edinburgh",55.9618145,-3.1652428512334
939,Turf Moor,53.7889866,-2.23023461432665
940,Estadio Francisco Morazan,15.50735865,-88.0334457765378
941,Stadion BSK,44.76382545,17.1792401
942,Saitama Stadium,35.9030742,139.717605709319
943,MERIDA VENEZUELA,8.5974101,-71.1444007
944,Pride Park,52.9140025,-1.4524537
945,CARSON CALIFORNIA USA,33.8322043,-118.2517546
946,Stade Bollaert-Delelis,,
947,KARACHI,24.8667795,67.0311286
948,"Berliner Olympiastadion, Berlin",,
949,COCHIN,9.9633864,76.2536614
950,"Cairo International Stadium, Cairo",30.0691158,31.3121525587493
951,Municipal SIBIU,45.77054025,24.1387221200654
952,Al Qwaismeh King Abdullah,,
953,Veliko TIRNOVO,43.0820584,25.6321312
954,Maia PORTO,41.232208,-8.6273182
955,"Soldier Field, Chicago",41.86215935,-87.6166772295736
956,CANTON,23.1300037,113.259001
957,DAEJEON,36.3326329,127.3845762
958,"La Rosaleda, Malaga",36.73420375,-4.42659137226611
959,STOCKHOLM,59.3251172,18.0710935
960,Workers PECS,,
961,Paso del Molino,-34.3037804,-57.3485896
962,BROOKLYN,25.06013005,-77.3124820417139
963,Mile High DENVER,39.743952,-105.020910475
964,"Galgenwaard, Utrecht",52.07835595,5.14706367744863
965,Vittoria BARI,41.0039867,16.8675806
966,"Richard-Lindemann Sportpark, Stettin",,
967,Varendsvallen,56.88123735,14.7720668056111
968,Royal Oman Police Stadium,23.608588,58.5066428
969,"Recep Tayyip Erdogan, Istanbul",41.0328404,28.972441963012
970,Arena do Gremio,-29.9739387,-51.1950607841051
971,"Ratina Stadium, Tampere",61.4927663,23.7641320799046
972,"Qualcomm Stadium, San Diego",32.7810139,-117.1196206
973,"Bulgarska Armia, Sofia",42.7113347,23.3462553
974,"Turk Telecom Arena, Istanbul",,
975,King Fahd Stadium TAIF,,
976,Vsesportovy areal,48.7019708,21.2433182282159
977,"Qemal Stafa, Tirana",41.3197992,19.8200144
978,Public School Grounds,40.0953945,-74.1928768188367
979,CUIABA,-15.5986685,-56.09913
980,do Lima PORTO,-7.7156439,-73.3233959
981,LEON,30.4683062,-84.2549067
982,Woerthersee Stadion,46.6089701,14.2791265649773
983,Bundesstadion GRAZ,47.0463935,15.4539962217356
984,TOKYO,34.2255804,139.294774527387
985,Djurgardens HELSINKI,,
986,Orlando Stadium,-26.23186305,27.9228589918092
987,Neo GSP Stadium,35.11423905,33.3615219743955
988,Estadio Municipal - La Ceiba,15.7865532,-86.7859397962272
989,"Al Ain Stadium, Dubai",,
990,Graham Park GOSFORD,,
991,Olympic Stadium,51.53865205,-0.0165021873020624
992,Aviva Stadium,53.33505715,-6.22912522004588
993,SETUBAL,38.51736365,-8.89634062930799
994,EL JADIDA,33.2433309,-8.4988399
995,CATANIA SICILY,37.5021788,15.0872574
996,ORADEA,47.0569272,21.9326054
997,Estadio Reales Tamarindos PORTOVIEJ,,
998,Carranza CADIZ,19.399132,-99.1416305
999,Loftus Versfeld,-25.75316815,28.2222403632587
1000,Kingsmead,53.2436546,-2.5188348
1001,Parc y Scarlets,51.6788114,-4.1274465
1002,"Estadio da Luz, Lisbon",38.7526572,-9.1846924617537
1003,PHNOM PENH,11.5742555,104.828932247322
1004,Estadio Metropolitano Roberto Santos,,
1005,Nikos Goumas,,
1006,Nishikyogoku KYOTO,34.9924933,135.7183565
1007,Ikada Stadium JAKARTA,,
1008,Jeddah,21.5822247,39.1640396
1009,Puerto Ordaz,8.3062206,-62.7320291
1010,Estadio Isidro Romero Carbo GUAYAQUIL,,
1011,Pretoria,-25.7451737,28.18707
1012,Estadio Ricardo Saprissa SAN JOSE,,
1013,"Buffalo, Paris",38.2179206,-84.2711465
1014,"Arruda, Recife",-8.0250815,-34.8913228
1015,MMABATHO,-25.8491607,25.6091648
1016,Belvedere MONTEVIDEO,-34.8558697,-56.2234701
1017,CORDOBA,37.8845065,-4.7793654
1018,Nemesio Camacho BOGOTA,4.6454056,-74.0762048721477
1019,"Estadio Rommel Fernandez, Panama City",9.0358262,-79.4694872696696
1020,"Gillette Stadium, Foxborough",42.0912526,-71.2644645105907
1021,Estadio Brigadier General Estanislao Lopez,-31.2504694,-61.4815393231684
1022,SHIZUOKA,34.8566552,138.4855544
1023,Dicks Sporting Goods Park,39.8058689,-104.891910809685
1024,Dilzon Melo,-21.56998865,-45.4142817323865
1025,NK ZADAR,44.1491883,15.58519785
1026,Cheonan Baekseok Stadium,36.82083045,127.114327092906
1027,"Stade Swangard, Burnaby",49.23085915,-123.021723702716
1028,"Stade Municipal, BOBO DIOULASSO",11.1822004,-4.2970731
1029,YAOUNDE,3.8689867,11.5213344
1030,"CenturyLink Field, Seattle",47.59544435,-122.331651592483
1031,MISSOURI,38.7604815,-92.5617874
1032,Sydney Cricket Ground SYDNEY,-33.89173625,151.224792859063
1033,Estadio Feliciano Caceres LUQUE,,
1034,FREIBURG,47.9960901,7.8494005
1035,"Rizal Memorial Stadium, Manila",14.56350555,120.991948229851
1036,"Maccabi Stadium, Tel Aviv",,
1037,"Municipale, Bordeaux",44.8439394,-0.543356476657743
1038,Estadio Alejandro Morera Soto SAN JOSE,,
1039,Arena Pantanal,-15.6040648,-56.1216449049125
1040,Universitario,-38.7044754,-62.2764631343351
1041,Aix-En-Provence,43.5298424,5.4474738
1042,Universitaria,5.0502534,-75.5018156
1043,Raymond James Stadium,27.975955,-82.5033756277752
1044,Dome SAPPORO,43.01516255,141.409692493912
1045,Stade Municipal OUAGADOUGOU,12.3609045,-1.52940372821438
1046,Ujpest BUDAPEST,47.5774145,19.0930636206187
1047,Stade Al Mlaz RIYADH,,
1048,Gradski stadion u Poljudu,,
1049,"BayArena, Leverkusen",51.03835245,7.00288485568142
1050,"Ferenc Pusk?s Stadium, Budapest",,
1051,"Olimpiyskyi Kyiv, Kyiv",,
1052,Stadio Karaiskaki,37.9871843,23.6760039864146
1053,Seiffert Oval,-35.34525355,149.243063934092
1054,"HSH Nordbank Arena, Hamburg",,
1055,Veritas Stadion TURKU,60.4427848,22.2916922603281
1056,"Grand Stade de Marrakech, Marrakech",31.7070143,-7.9803589
1057,Karadorde Stadium,44.78322025,20.4646750508839
1058,"RFK Stadium, Washington DC",38.88976815,-76.971882972805
1059,La Sabana SAN DIEGO,9.9534846,-73.5428411
1060,"SK Slovan, Bratislava",48.1597278,17.135491
1061,"Stade Mustapha Tchaker, Algiers",36.4908344,2.84701303113845
1062,Jeld-Wen Field,,
1063,"Manuel Martinez Valero, Elche",38.26704445,-0.663305046271656
1064,"Grbavica, SARAJEVO",43.8512613,18.3984371
1065,Thomond Park,52.6742241,-8.64281367917604
1066,Mayis ANKARA,39.9874714,32.8524231
1067,Delle Alpi,-27.6080737,-48.5192808302319
1068,Ferencvaros,47.4650699,19.0967523059594
1069,Estadio Marte GUATEMALA CITY,,
1070,DAEGU,35.8404121,128.5586643
1071,"Estadio Algarve, Faro",37.02829265,-7.91671274502349
1072,"Idraetsparken, Copenhagen",55.7027422,12.5723199387321
1073,CHACO,-26.3829646,-60.8816091
1074,SAN JUAN,18.38423905,-66.0534398736473
1075,"Rades Stadium, Tunis",36.74771385,10.2729040976683
1076,West Maitland Showground MAITLAND,-34.3716699,137.6775
1077,"A. Le Coq Arena, Tallinn",59.4212975,24.732065276076
1078,"Bloomfield Stadium, Jaffa",32.051741,34.7615503
1079,"Stade De Colombes, Paris",,
1080,"Stade Mohammed-V, Casablanca",33.5828718,-7.64683066516085
1081,PETAH TIKVA,32.0877639,34.8859985
1082,Nacional SAN JOSE,14.6402658,120.9945595
1083,SAN PEDRO SULA,15.49479015,-88.067138509666
1084,"Kokuritsu Stadium, Tokyo",,
1085,Arena da Amazonia,-3.0832188,-60.0274863773249
1086,Inonu,35.1576104,33.7005485
1087,"Bunyodkor Stadium, Tashkent",,
1088,PARNU,58.3800572,24.5200466
1089,Sangam World Cup Stadium,37.57278,126.89929
1090,Municipal GUIMARAES,42.7832389,-7.5328105
1091,Sports Ground,52.03057935,-0.78616487872958
1092,Neuvo ELCHE,,
1093,Kashima Stadium,35.9906973,140.6415418
1094,HOUSTON,29.7589382,-95.3676973
1095,Liberty Stadium,51.64300855,-3.93485269478247
1096,Sheikh Zayed Stadium,24.4160871,54.4543728925973
1097,"Ford Field, Detroit",42.33995675,-83.045616474037
1098,"Abuja National Stadium, Abuja",,
1099,"Guangzhou Tianhe Sports Center, Guangzhou",23.16909015,113.356040066308
1100,"Stadion Rankhof, Basel",47.5249406,7.70645900408929
1101,"Mestalla, Valencia",39.47525,-0.3618599
1102,"Prince Mohammed Bin Fahd, Damman",,
1103,"Stade General John Joseph Pershing, Paris",,
1104,Estadio Nacional Mateo Flores,,
1105,"Central Stadium, HONG KONG",,
1106,"Stade Velodrome, Marseille",43.2700569,5.392596
1107,Belfast,54.5969869,-5.9300991
1108,Cairo,30.0488185,31.2436663
1109,do cafe LONDRINA,,
1110,Serra Dourada,-12.7584179,-43.9500906
1111,"Croke Park, Dublin",53.3606275,-6.2526324947227
1112,Ciudad del Este,-25.5169014,-54.6168644
1113,LLANELLI,51.6797331,-4.1620222
1114,Ventspils Olimpiskais Stadions,57.38778245,21.5703119429537
1115,Stramvallen,,
1116,National KINGSTON,14.453101,120.997922
1117,World Cup Stadium SEOUL,37.5685836,126.8972408
1118,Sukru Saracoglu ISTANBUL,40.9876671,29.0366076354803
1119,"Za Luzankami, Brno",49.2126581,16.6116243037173
1120,TALLINN,59.4372155,24.7453688
1121,"Estadio 1 de Maio, Braga",,
1122,Tsirion,34.7008467,33.0228791619927
1123,Melavollur REYKJAVIK,,
1124,BAHIA SALVADOR,-12.9822498,-38.4812771
1125,"Khalifa Bin Hamad Stadium, Doha",,
1126,"Murdock, Torence",,
1127,Itaipava Arena Pernambuco,-8.0406971,-35.0080945244925
1128,"Stadio Renato Dall'Ara, Bologna",44.492362,11.3099902706856
1129,Cancha de Sportivo Barracas,,
1130,"Commonwealth Stadium, Edmonton",53.55967855,-113.47739323608
1131,Stade Riviere-Pilote FORT DE FRANCE,,
1132,AMSTERDAM,52.3745403,4.89797550561798
