id,name,latitude,longitude
2062,"Stadio Luigi Ferraris, Genoa",,
336,Jose Antonio Anzoategui,9.429102,-64.464276
1454,Municipal Stadium Alexandria,,
2117,Ehime Sports Complex MATSUYAMA,,
28,ASSOUAN,24.091071,32.897306
1804,Vojvodina NOVI SAD,,
418,"Tuodong Stadium, Kunming",25.0379625,102.728675
1563,Edinburgh,55.9495628,-3.1914971
364,Kufstein Arena,47.4534527,11.9381186961792
554,"Pont d'Ougree Stadium, Ougree",,
1783,"Central, CRAIOVA",,
13,Sofia,42.6977211,23.3225964
590,DRESDEN,51.0493286,13.7381437
397,"Cricket Ground, MELBOURNE",-37.81990625,144.983220037201
709,"Westpac Stadium, Wellington",-41.27305265,174.785872795057
1586,"Ruhrstadion, Bochum",51.4901402,7.2394518
1663,"Stade Mohammed V, Rabat",34.0330985,-6.79719188519553
159,"El Campin, Bogota",4.6447651,-74.0787381
1448,TRIPOLI,32.896672,13.1777923
1995,"Zayed Sports City Stadium, Abu Dhabi",,
272,Nacional Santa Beatriz LIMA,-12.0619318,-77.0355662
1785,Stadion Messiniakos KALAMATA,,
408,"Exhibition, Newcastle, Australia",-32.9211487,151.73590655
886,Qwest Stadium,45.5321487,-122.669449968894
175,Olympia HALSINGBORG,56.05240585,12.7111396935463
14,"Stade Municipal, Bouake",7.68288835,-5.04473554192766
1825,Estadio Zoque VMR,,
1949,TAEJON,,
1103,DAKAR,14.693425,-17.4479379
529,Estadio Municipal de Marbella,36.5130598,-4.8791378
1458,"Stade General John Joseph Pershing, Paris",,
2137,Chernomorets,,
1427,Stade Municipal OUAGADOUGOU,12.3609045,-1.52940372821438
756,Hindenburg HANNOVER,52.3802299,9.7627041
201,LTU Arena,51.26162985,6.73315153648407
1558,Estadio Enzo Mazotti MONTECATINI,,
1399,MURCIA,37.9923795,-1.130543
2029,Stadio Adriatico,,
864,"Complexe Sportif Claude-Robillard, Montreal",,
479,Hwaseong Stadium,,
499,"De Kuip, Rotterdam",51.8938646,4.52322812996623
283,Old Trafford,53.46310955,-2.29138638505454
288,"Rose Bowl, Los Angeles",34.1613231,-118.167655462606
1854,Estadio Alejandro Morera Soto ALAJUELA,,
245,"Soldier Field, Chicago",41.86215935,-87.6166772295736
712,KUWAIT,29.2733964,47.4979476
55,"Estadio 3 de Marzo, Guadalajara",,
1466,"Olympiastadion, Munich",48.173131,11.54656355
1606,Prince Faisal ibn Fahd Stadium,,
2202,INCHEON,,
1853,"Estadio Chorotega de Nicoya, Nicoya",,
1190,El Camino TORRANCE,33.8102144,-118.3443999
890,MANAUS,-3.1319514,-59.9864061
38,"Nepstadion, Budapest",,
1851,King George V Park PORT OF SPAIN,,
1967,Youth Welfare JEDDAH,,
1648,GELSENKIRCHEN,51.5109791,7.0959263
2153,HUELVA,,
747,"Gentilly, Paris",48.8127,2.34371
1347,Idrettsparken,59.56363935,9.25987757836224
1329,"MSV-Arena, Duisburg",51.40911845,6.77860177806048
1956,Bingo Sports Complex ONOMICHI,,
2018,Municipal BEER SHEBA,,
971,"Balaidos, Vigo",42.20609615,-8.74189685708667
962,OPORTO,41.1494512,-8.6107883
302,Hillsborough,27.9184543,-82.3488056
1433,SHARJAH,25.22972105,55.7822507738703
330,SAN CRISTOBAL,-10.6341508,161.848234
123,Sportivo Barracas BUENOS AIRES,,
1791,"Stadion Pasienky, Bratislava",,
1961,"Olympic Stadium, TRIPOLI",,
2069,Estadio Regional ANTOFAGASTA,,
1889,CHRISTCHURCH,,
1781,AVEIRO,,
650,Belgrade,44.8178787,20.4568089
795,"Estadio San Mames, Bilbao",43.2641977,-2.94831495310074
919,SAO PAULO,-23.5506506,-46.6333823
1088,Poljud BEOGRAD,,
733,White Hart Lane,51.6031593,-0.0657912300223674
165,"Metropolitano Roberto Melendez, Barranquilla",,
1541,Arechi SALERNO,40.64553055,14.8243387818363
1223,"Estadio Centenario, Armenia",4.51580325,-75.6984496
1909,Loakes Park,,
1278,"Leo Lagrange, Nice",,
243,SAN JOSE California,37.3361905,-121.8905832
487,Singapore,1.2904527,103.852038
325,"Lenin, Moscow",56.1048641,35.9156105
1929,CHULA VISTA,,
1923,Fredriksskans KALMAR,,
1308,Zentral KYIV,,
1482,Sant'Elia,38.0967227,13.5395736
190,"Parc Des Princes, Paris",48.8413634,2.25306931623782
840,Liberador Simon Bolivar LA PAZ,,
279,"Estadio Nacional Jose Diaz, Lima",,
818,GOIANIA,-16.6808819,-49.253269
638,"Estadio das Antas, Porto",41.16172995,-8.58271406374885
2184,"Stade El Harti, Marrakesh",,
953,Alejandro Serrano Aguilar,-2.9066225,-79.0057942003429
140,Atilio Paiva Olivera,-30.9042287,-55.5379217
2067,NIIGATA,,
117,"Gimnasia, Buenos Aires",-34.56059135,-58.4238812578091
504,Logan Park DUNEDIN,-45.86535765,170.524012397805
1975,"Al Hassan, Erbed City",,
794,"Antona Malatinskeho, Trnava",48.3764037,17.5895909
1169,AUCKLAND,-36.8534664,174.7655514
544,Arena da Baixada,-25.44821905,-49.2769094775667
1425,"Stade Surulere, Lagos",6.4970427,3.36496680390755
559,"Ernst Happel Stadion, Wien",48.20718935,16.4209170656698
111,Estadio Mario Alberto Kempes,-31.36886135,-64.2461384202647
913,Arena do Gremio,-29.9739387,-51.1950607841051
1250,Latin Americana HAVANA,,
19,Sousse,35.828829,10.640525
978,Estadio Laranjeiras,41.20258585,-8.33290968774391
1871,EL PROGRESO,,
481,"Olympic Stadium, Phnom Penh",11.55839625,104.912173690972
1403,Hempstead,30.0974405,-96.0782917
2188,"Feethams Ground, Darlington",,
361,"Coface Arena, Mainz",,
609,Cricketter BECS,,
94,Capwell GUAYAQUIL,-2.20668715,-79.8938368
1560,Venus BUCURESTI,44.3938798,26.0480863
470,Madejski Stadium,51.42233465,-0.983123693539842
1481,"Leeds Road, Huddersfield",53.6551514,-1.7753291
26,"National, Cairo",14.4623213,121.0070813
660,MALMO,55.6052931,13.0001566
44,Ammana,31.9515694,35.9239625
734,"Crystal Palace, London",51.4178783,-0.073933
2097,"Merdeka, Kuala Lumpar",,
110,"BBVA Compass Stadium, Houston",29.7520265,-95.3523408469387
1096,Kumasi Baba Yara Stadium,6.68253175,-1.60507054749001
831,GUAYAQUIL,-2.1704142,-79.9050239842774
1528,Vantaa MYYRMAKI (Indoors),,
2101,Meiji Stadium TOKYO,,
1492,"Leamington Road, Blackburn",53.7529583,-2.5036554
163,Feliciano Caceres LUQUE,-25.2719001,-57.4929614925812
1970,"A Wahda, Abu Dhabi",,
90,Sport de Nunoa SANTIAGO,,
102,COCHABAMBA,-17.3935418,-66.1570138
1232,FULLERTON,33.8708215,-117.9294164
77,"7 April, Lusaka",,
2154,"OAKLAND, CALIFORNIA",,
877,MANUAS,,
777,Marcantonop Bentegodi VERONA,,
171,"Sausalito, Vina Del Mar",-33.0156465,-71.5379017
1815,Tropical Park Stadium,,
2011,Dan Paltinisanu,,
295,Chamartin MADRID,40.4607638,-3.67753395826461
856,J.Bermudez ORURO,,
2002,Vingis Vilnius,,
180,Olimpico GUAYAQUIL,-2.1833843,-79.9795834
1725,Kolonia KOLN,,
2089,OKAYAMA,,
1409,Legion Field,33.5114854,-86.8428268497432
1335,REYKJAVIK,64.145981,-21.9422366
1108,OITA,33.1819875,131.4270217
1510,"Newcastle Road, Sunderland",54.9155856,-1.3825665
639,Municipal WIEN,48.1058194,16.4360265
1754,Shamsil SEOUL,,
604,"Red Bull Arena, Salzburg",47.81640615,12.9982488279151
1175,"El Sardinero, Santander",43.47625575,-3.79326307895982
371,"Stade Jules-Ladoumègue, Vitrolles",43.457826,5.24370015071668
132,"Niedersachsenstadion, Hannover",52.36002595,9.73101605005314
974,"Ataturk Olimpiyat Stadium, Istanbul",41.0744732,28.7656610517417
1434,"Stade Municipal, BOBO DIOULASSO",11.1822004,-4.2970731
1328,Municipal QUERETARO,20.5914093,-100.3949258
1491,"2nd Hampden Park, Glasgow",,
528,Thomond Park,52.6742241,-8.64281367917604
1802,NK ZADAR,,
1507,"Alexandra Meadows, Blackburn",,
1104,"Stade de l'Amitie, Dakar",,
2182,Rabat,34.0224046,-6.8345426
1759,National Stadion KAVALA,,
1976,IRBID,,
225,"Letzigrund, Zurich",47.3812255,8.5036883
314,Parque Pereira MONTEVIDEO,,
1370,Sun Devil PHOENIX ARIZONA,33.4525492,-112.075526690969
1838,National KINGSTON,,
807,Campo Nuevo LEON,27.4918338,-109.9447383
1987,King Hussein Sport Complex AMMAN,,
1299,Municipale TRIESTE,44.2775692,11.5892212
391,Albena,43.3677592,28.0771827
1895,Gyori Dozsa GYOR,,
57,"RDS Arena, Dublin",53.32563945,-6.22944201112375
1926,Stadionu City IZMIR,,
312,Cancha de Racing Avellaneda,,
1386,GIFU,35.7867449,137.0460777
878,Goodison Park,53.4387191,-2.96645389390874
372,"Philips Stadium, Eindhoven",51.44172105,5.46618920991235
759,PATRAS,38.2462033,21.7352492
1758,"Olimpijski, Sarajevo",,
674,"Dynamo, Tblisi",,
1300,CFR BUCURESTI,44.4865733,26.114361
253,"Olympic, Amsterdam",52.34352,4.85296856495528
2047,Parc CHAUX DU FONDS,,
1502,Dnipro Arena,48.46035105,35.0324434444544
1449,Abdel Nasser Stadium,33.88131785,35.5138858
1464,"Stadtisches, Nurnberg",,
1304,"Stade de la Maladière, Neuchatel",46.9952312,6.94432196022227
1578,Strasbourg,48.584614,7.7507127
445,Kings Park Stadium,-29.8248139,31.0296651232557
798,ELCHE,38.2653181,-0.6988487
1556,VALGA,57.77993855,26.0628288563998
1164,"Exhibition Stadium, Toronto",,
1569,"Millerntor Stadium, Hamburg",,
1794,Wals-Siezenheim Stadion,,
409,Hobart Park,43.7887328,-79.347348
1624,Stramvallen,,
869,"Cachamay, Puerto Ordaz",8.31581,-62.7164764
384,LEON,30.4683062,-84.2549067
1051,Municipal RUSSE,43.8479485,25.963083074686
1142,TALLINN,59.4372155,24.7453688
910,CUIABA,-15.5986685,-56.09913
1887,G irenas Stadion KAUNAS,,
126,Olimpico MEXICO CITY,19.3319241,-99.192182242695
32,"Estadio Nacional de Ombaka, Benguela",-12.54270325,13.4600002
424,Sports Stadium SYDNEY,-33.7229362,151.088062661241
1296,"Cavee Verte, Le Havre",49.5023356,0.1041198
390,FULLERTON CALIFORNIA,33.8708215,-117.9294164
1073,Beroe Stara Zagora,42.43279445,25.6152731416533
565,Gerhard Hanappi WIEN,,
1652,"Stade Jules Deschaseaux, Le Havre",49.50173575,0.171177278295952
1990,"Shah Alam Stadium, Shah Alam",,
1688,"White City, London",51.5116999,-0.22450191804504
378,Farul CONSTANTA,44.1973595,28.6391558465387
1324,HANNOVER,52.3744779,9.7385532
1373,Dinamo MOSKVA,55.7896301,37.5581975
2055,REGIO CALABRIA,,
535,"Easter Road, Edinburgh",55.9618145,-3.1652428512334
304,Stadium KOLN,50.9419107,6.63649605
796,"Estadio Olimpico de Montjuic, Barcelona",,
1711,World Cup Stadium SEOUL,,
1841,P Magloire PORT AU PRINCE,,
843,MADRAS,13.0796914,80.2829533
1511,"Queens Club, London",51.48754335,-0.211540452859475
2034,"Stadio Oreste Granillo, Reggio Calabria",,
1849,"Shaanxi Province Jiaodaruisen Stadium, Xi'an",,
891,Estadio Reo Pele,,
790,"23 August, Bucuresti",44.42717195,26.206882415426
1224,Monumental de Ate 'U',,
969,"FNB Stadium, Johannesburg",-26.2347712,27.9826450924133
1789,"Stadion Partizan, Belgrade",,
630,Woerthersee Stadion,46.6089701,14.2791265649773
1325,BRESLAU,51.1089776,17.0326689
189,Dome SAPPORO,43.01516255,141.409692493912
2064,San Sero MILAN,,
1601,MESSINA,38.1937571,15.5542082
2146,Stade Parapiti PEDRO JUAN CABALLERO,,
1424,PESCARA,42.4645837,14.2138702
1235,BARINAS,8.6375159,-70.2304977
1941,Metropolitan Stadium TOKYO,,
1472,Stadio Nazionale del Partido Nazionale Fascista,,
1013,LEIPZIG,51.3391827,12.3810549
1953,CHONGQING,,
491,POHANG,36.0189315,129.3429384
669,"Besiktas Inonu Stadyumu, Istanbul",,
2077,Georgia Dome,,
1826,Flor Blanca SANTA ANA,,
453,Manuka Oval CANBERRA,-35.3181114,149.1345894325
398,Munsu Stadium,35.53526295,129.259494850927
1227,NEIVA,3.0332673,-75.2794422959783
285,"Lansdowne Road, Dublin",53.334398,-6.2256164
30,Cairo,30.0488185,31.2436663
199,"Olimpico, Roma",41.93395205,12.4547230745272
1414,LOJA,37.1661118,-4.1491592
1501,Goteborg,57.7072326,11.9670171
1090,"Ricardo Saprissa Ayma, San Jose",9.9654978,-84.0756194358291
762,"Bombonera, Estadio Nemesio Diez, Toluca",,
2090,MASAN,,
895,Arena da Amazonia,-3.0832188,-60.0274863773249
663,"Neufeld Stadion, Bern",46.96092055,7.43131681458838
92,"Estadio Nacional Julio Martínez Prádanos, Santiago De Chile",,
2173,"Stadion Brühl, Grenchen",,
735,County Ground,52.9428728,-1.13748739820195
306,Paso del Molino,-34.3037804,-57.3485896
1130,"Stade Olympique de Montreal, Montreal",45.55779835,-73.5516457051664
1302,FUS RABAT,34.0097499,-6.84042451296835
704,"Kim Il Sung, Pyongyang",39.03204635,125.75284175
1935,National Stadium Bukit Jalil,,
750,"Buffalo, Paris",38.2179206,-84.2711465
78,"Free State Stadium, Bloemfontein",-29.117235,26.2087695670054
1445,BARCELONA,41.3825596,2.1771353
1917,DHAHRAN,,
1974,Maharadja COCHIN INDIA,,
599,"Karaiskaki, Piraeus",37.947945,23.6696849
1063,"Herti Allmend Stadion, Zug",,
573,Bundesstadion GRAZ,47.0463935,15.4539962217356
1295,Bentegodi VERONA,45.4353462,10.9685724092286
874,Estadio Mansiche TRUJILLO,-8.106132,-79.0307225355323
1792,Kaztantzio SALONIKA,,
1406,FORT WORTH,32.753177,-97.3327458
556,"Edmond Machtens Stadium, Brussels",50.8550829,4.31065920803472
1983,DUSHANBE,,
71,BURSA,40.1827061,29.0667635
2063,M.Rigamonti BRESCIA,,
232,King Fahd II RIYADH,24.7409696,46.6649494
2072,Cape Town,,
1446,SALERNO,40.6801561,14.7596754
158,"Estadio Felix Capriles, Cochabamba",-17.37931935,-66.161702820685
1619,Jose Antonio LA LINEA,,
1626,Varendsvallen,56.88123735,14.7720668056111
182,Estadio Isidro Romero Carbo GUAYAQUIL,,
2004,Belfast,,
2022,Daejeon World Cup Stadium,,
2206,DAMASCUS,,
685,MANAMA BAHRAIN,26.2235041,50.5822436
1707,Partenio AVELLINO,40.9270349,14.7926748720621
892,"Estadio Castelao, Fortaleza",-3.80723075,-38.5224871482606
881,Joao Havelange,-22.5522177,-44.0126254
1628,Tipshallen JONKOPING,,
259,ASUNCION,-25.2959915,-57.6311195
1150,"King George V Stadium, St Johns",,
215,"Ferenc Puskás Stadium, Budapest",,
210,El Coloso de Ruca Quimey,,
1579,Illgen-Kampfbahn DRESDEN,,
313,Parque Belvedere MONTEVIDEO,-34.8728818,-56.2144897149784
331,"Pueblo Nuevo, San Cristobal",8.5042579,-75.4817765
369,"San Paolo, Napoli",40.826295,14.1802054906107
34,El Molinon GIJON,43.5341938,-5.6359468
515,Caledonian DUNEDIN,-45.8632954,170.526972134991
1999,FRECHEN,,
608,Millenaris BUDAPEST,47.51145825,19.0248402925637
574,"Odense Stadion, Odense",,
1364,"Estadio do Bessa Saculo XXI, Porto",,
866,Estadio Puebla Nuevo,,
195,Villa Park,52.5091264,-1.8850353312213
399,Park SYDNEY,-33.8795016,150.8280506
234,SAITAMA,36.0183923,139.281463787943
1268,MARABELLA,10.3073477,-61.4518648
426,Loftus Road,51.5084077,-0.2304647
1636,"Razdan Stadion, Yerevan",,
672,Ryavallen BORAS,57.7357223,12.93493155
542,Durban,-29.8618249,31.009909
1075,"Recep Tayyip Erdogan, Istanbul",41.0328404,28.972441963012
1765,Stadion Municipal KHALKIS,,
988,New Meadowlands,22.4293177,113.997859835295
438,Stadium of Light,54.9144631,-1.38819343262025
160,CONCEPCION,-36.8270742,-73.0502464
727,"Stade Vélodrome de Rocourt, Liege",,
1662,"Stade Pierre-Mauroy, Villeneuve D'Ascq",50.61204445,3.13044686168557
752,"Municipal, Luxembourg",49.61132555,6.1301799482249
828,"Atanasio Girardot, Medellin",6.2567716,-75.59016935
1109,Oita Stadium,33.2007159,131.657492003628
1500,Chamartin,40.7018688,-4.9570084
1996,"Al Nahyan Stadium, Abu Dhabi",,
1812,Home Depot Centre,,
2094,Nishi-Kyogoku Stadium KYOTO,,
1899,SZOLNOK,,
2172,ARNHEM,,
461,"Azadi Stadium, Tehran",35.7244962,51.2755487215759
1943,Amjadiah Stadium,,
308,Sportiva BUENOS AIRES,-38.69230625,-62.2730880850317
1346,Estadio Magalhaes Pessoa,-7.1671498,-34.8733977681947
1249,WILLEMSTAD,12.1091242,-68.9316545
1509,"Victoria Ground, Stoke on Trent",52.9995123,-2.18201068550736
6,"Estadio Mineirao, Belo Horizonte",-19.9781614,-44.0228547241855
1867,Jaques Lemans Arena,,
1939,King Abdullah International Stadium,,
1439,El-Iskandariya ALEXANDRIA,,
1133,"BMO Field, Toronto",43.6332395,-79.4186927434407
2185,TETUAN,,
1055,Spartak TRNAVA,,
1462,"Donbass Arena, Donetsk",48.02110375,37.8101273539976
1690,Dinamo ZAGREB,45.81870175,16.0179725861149
552,CARACAS,10.506098,-66.9146016
1741,"Olympic, SOUSSE",,
894,Estadio Monumental David Arellano,-33.5066135,-70.6059769709317
1259,"Catherine Hall, Montego Bay",18.46185505,-77.9221064019287
1209,"Revolucion, Guatemala City",,
1861,Duncanville Stadium,,
518,Australia Park,-36.08906885,146.908291930597
627,"Luigi Ferraris, Genoa",44.41640915,8.95341272266895
2008,PETAH TIKVA,,
469,"Fritz-Walter-Stadion, Kaiserslautern",49.4345739,7.77662353517265
340,"Millennium Stadium, Cardiff",51.47827835,-3.18268000725955
1886,FUKUOKA,,
845,SAN FRANCISCO,37.7792808,-122.4192362
941,BELEM,31.710799,35.1988002
1116,COCHIN,9.9633864,76.2536614
643,"ONEF Stadion, Bucurest",,
1778,Municipal PORTALEGRE,,
1753,Stadium 7 November - Rades,,
849,Estadio Vasco da Gama,-22.91209185,-43.2311453059056
240,"Universitaria, Mexico City",19.3337382,-99.1971316
991,Estadio Joao Castelo,-4.86065055,-43.356959415881
1094,Arab Contractors Stadium CAIRO,30.05111125,31.2970454159726
425,"Parramatta Stadium, SYDNEY",-33.80810675,150.998999016326
2051,Giorgio Ascarelli NAPLES,,
1697,"Neues Volksparkstadion, Hamburg",,
1149,"Centennial Stadium, Victoria BC",,
1376,"Bezigrad, Ljubljana",46.0715227,14.509137
359,"Allianz Riviera, Nice",43.705185,7.193492898725
1524,Tiigiveski TALLINN,59.4279184,24.7592721017464
634,"de Kuip Feyenoord, Rotterdam",,
617,Lehner SALZBURG,47.7984628,13.0241132
1978,"Changsha Helong Sports Center, Changsha",,
226,"Sant'Elia, Cagliari",39.1951647,9.1379886
614,Ferencvaros,47.4650699,19.0967523059594
9,Estadio Jalisco,20.70508575,-103.32818115894
1595,LA MANGA,45.0714485,25.275710892296
1005,"Bulgarska Armia, Sofia",42.7113347,23.3462553
1173,Easter Road,55.9618145,-3.1652428512334
488,Suwon World Cup Stadium,37.2862528,127.036784787775
1819,Herndon Satdium,,
56,MUSCAT OMAN,23.5997857,58.5451305
601,Athens,39.3292396,-82.1012554
1486,Hamilton Crescent,34.181198,-85.3176099
1416,P.Yesov SAMOKOV,,
1419,EL MAHALLA,39.74568945,64.4151143344748
1008,"Zamalek, Cairo",30.0649721,31.2195945
773,"Artemio Franchi, Firenze",43.7808507,11.2828534966737
297,"Estadio La Condomina, Murcia",37.70028885,-1.5933991016253
909,"Stadium, Shizuoka",34.7435131,137.970728238944
675,Respublikanski KYIV,,
1863,COLON,,
920,Helio Prates Silveira,,
366,YEREVAN,40.1776121,44.5125849
36,"28 Mars Stadium, Benghazi",,
1191,"Canada Games Stadium, St Johns",,
1068,Ankara 19 Mayis Stadyumu,,
1040,HEERENVEEN,52.9567361,5.93326787512682
1531,Tamme Staadion,58.3665345,26.7137059131868
665,"Stade Olympique de la Pontaise, Lausanne",46.5332284,6.62431665456885
137,Delle Alpi,-27.6080737,-48.5192808302319
188,"Stade Geoffroy-Guichard, Saint-Etienne",45.4607403,4.39019065
1562,"Rugby Park, Kilmarnock",55.60410265,-4.5093773377759
1881,Ferenc Szuzsa Stadium,,
1236,Nacional CARACAS,14.6724306,121.096354
58,"Stade de Genève, Genève",46.1778798,6.12741166154975
363,Bieberer Berg Stadion,50.09466755,8.79864104508734
357,Finnair Stadion,60.1870012,24.9272509317509
1443,Johannesburg,-26.2049999,28.049722
2084,Meiji Jingu TOKYO,,
1377,Municipal SEOUL,37.5422877,127.0944166
2135,SALAMANCA,,
1814,FORT LAUDERDALE,,
238,SEOUL,37.5666791,126.9782914
405,"Newcastle, Australia",-32.927288,151.7812534
388,LVOV,49.841952,24.0315921
1253,Stade Capois CHAITIEN,,
1487,"Kennington Oval, London",51.4827988,-0.1138287
717,UAE,49.4871968,31.2718321
1879,TIANJIN,,
767,"Comunale, Bologna",44.4938859,11.3423559
1790,Pod Dubnom ZILINA,,
1222,Palogrande MANIZALES,5.0542808,-75.4877629
2140,"Estadio Corona, Torreon",,
1668,"Galgenwaard, Utrecht",52.07835595,5.14706367744863
1908,BANJA LUKA,,
8,"Stade du 5 Juillet 1962, Algiers",36.75951425,2.99541222072309
804,"Sukru Saracoglu, Istanbul",40.9876671,29.0366076354803
1072,Ismet Inonu ISTANBUL,41.0850301,29.0064133
1647,"Meinau, Strasbourg",48.5529322,7.7523082
1525,Kalev TALLINN,59.409339,24.7357579
1496,"SK Slovan, Bratislava",48.1597278,17.135491
1799,Kautatzogl',,
1471,City of Manchester Stadium,53.48315825,-2.20053414773414
217,"Bloomfield Stadium, Jaffa",32.051741,34.7615503
341,San Martin MAR DEL PLATA,-37.997639,-57.548265
1313,Marcus Alle KOBENHAVN,,
1293,Vittoria BARI,41.0039867,16.8675806
271,Estadio Municipal de Concepcion,,
820,Estadio Joao Havelange,-22.8931798,-43.2933407142192
82,"Estadio Monumental Antonio Vespuci, Buenos Aires",,
455,"Government Stadium, Hong Kong",,
1263,De los Deportes MEXICO CITY,,
1230,PISCATAWAY NEW JERSEY,40.5462553,-74.4660407
1816,SANTA ANA,,
540,"Kensington Oval, Adelaide",-34.9219895,138.652884186104
903,"Estadio da Ressacada, Florianopolis",-27.66628635,-48.5317362349615
1685,RADES,36.77683875,10.2787608746893
981,Estadio Metropolitano Roberto Santos,,
337,"Gillette Stadium, Foxborough",42.0912526,-71.2644645105907
730,"Jan-Breydel Stadium, Bruges",51.1933461,3.18058529424062
1912,Paris,,
1869,Stade Riviere-Pilote FORT DE FRANCE,,
1079,Surjah SURJAH,,
2164,HOUSTON TEXAS,,
368,National Stadium TEL AVIV,,
251,SALTA,-24.7893822,-65.4101932
80,"Football Stadium, Sydney",-33.88905995,151.225387171003
1710,YOKOHAMA,35.444991,139.636768
374,"East L.A. College Stadium, Los Angeles",,
959,Gover. Joao Castelo,,
1192,GREENSBORO N CAROLINA,36.0726355,-79.7919753
1243,HOROVICE,49.8363185,13.9028849
1622,Djurgardens HELSINKI,,
441,"Volkspark, Hamburg",53.5856036,9.90492158050276
495,Seoul World Cup Stadium,37.56716,126.89493
1681,Nervion SEVILLE,37.38178325,-5.96495631792131
1542,Stadio Alberto Braglia,44.6534071,10.9239314256803
2113,YANGSTAN,,
1,"Nou Camp, Barcelona",41.3809333,2.12291205923077
1339,"Arena Garibaldi, Pisa",43.7252807,10.4001267526326
659,"Nya Ullevi, Goteborg",57.7059173,11.9888397382423
1577,Home Park,50.38812155,-4.15087521325805
1280,"Jose Zorrilla, Valladolid",41.6445821,-4.76126994274625
1442,DAMMAN,63.1559232,13.9801274
448,"Panathinaikos Stadium, Athens",,
530,DAMMAM,26.4367824,50.1039991
1354,Trnava,49.2546831,15.9241436
1025,Standjata KYUSTANDIL,,
816,"Estadio Ramon Tahuichi Aguilera, Santa Cruz",-17.79602875,-63.1838530478163
1322,Munhak Stadium INCHEON,37.4369266,126.69338122686
1002,"Narodna Armija, Sofia",,
2174,EL JADIDA,,
848,Dicks Sporting Goods Park,39.8058689,-104.891910809685
326,"Central, Kyiv",50.5223783,30.2479085
1696,Piraeus,37.9440078,23.6483599
127,"Maracana, Rio de Janeiro",-22.91209185,-43.2311453059056
291,Adelaide,-34.9274283,138.599899
2021,Boleyn Ground,,
437,Upton Park,51.5318605,0.0392533375401994
2178,"Stade Père-Jégo, Casablanca",,
1135,"Estadio Pedro Marrero, La Habana",23.1073616,-82.4128517
1078,DUBAI,25.2683521,55.2961962
79,CHILILABOMBWE Stadium,,
998,Dilzon Melo,-21.56998865,-45.4142817323865
1245,AZOGUES,-2.7388422,-78.8481216
350,"Telia Parken, Copenhagen",55.7027422,12.5723199387321
2115,"1 Mai, Constanta",,
2074,"Stade de Rivière des Pères, Basse Terre",,
527,Wollongabba BRISBANE,,
2093,"Ajinomoto Stadium, Tokyo",,
1828,NEW BRITAIN,,
558,"Constant Vanden Stock, Anderlecht",50.83406375,4.29788685049252
230,Estadio Jose Maria Minella,,
1736,Olympic Stadium Asim Ferhatovic Hase,,
120,de Vina VALPARAISO,-32.4244407,-70.9135737
1435,Della Favorita PALERMO,38.1520159,13.3452699204306
1129,Nacional SAN JOSE,14.6402658,120.9945595
758,Gyunas Syllogos Zenon,,
785,Rotterdam,51.92779805,4.48862326925829
683,Gradski BANJA LUKA,44.7759561,17.1994742537887
2044,Stadio Franchi Arena Montepaschi,,
459,TEHRAN,35.7006177,51.401375
404,SYDNEY,-33.8679573,151.210047
1459,"Stade Olympique, Colombes, Paris",,
2104,Sports Complex NAGASAKI,,
72,"Stade Ferdi Petit, Le Touquet-Paris",,
406,"Commonwealth Stadium, Edmonton",53.55967855,-113.47739323608
631,Marijampole Stadium,54.539554,23.3490295979931
834,Lockhart Stadium,26.19309645,-80.1610106113452
1067,Taksim ISTANBUL,50.6255423,3.0502436
1655,"Municipal, Toulouse",43.58331005,1.43404732412881
1380,Ambato,-1.29038815,-78.7353230113364
1910,"Slough, Slough",,
1683,"Spitalacker, Bern",46.956252,7.45437645072135
1731,FREIBURG,,
434,"Cricket Ground, Sydney",-33.89173625,151.224792859063
751,"Saupin, Nantes",47.184861,-1.4763031
1585,Keskusurheilu LAHTI,,
1571,National KYIV,50.38413975,30.4740924622343
83,Quilmes Stadium BUENOS AIRES,,
1180,NEWARK,40.735657,-74.1723666
1772,ZADAR,,
1557,Klaipeda National Stadium,55.7192076,21.1161468353689
178,"Estadio del Ciudad, Buenos Aires",,
379,"GS Pancypria Stadium, Nicosia",,
707,GWANGJU,35.1491083,126.8634645
37,"Stade Birouana, Tlemcen",34.8772936,-1.30110640983792
1400,Estadio Alejandro Serrano Aguilar,-2.9066225,-79.0057942003429
46,Abidjan,5.4091179,-4.0422098
362,"Apostolos Nikolaidis, Athens",37.9871916,23.7542114
1046,"Qemal Stafa, Tirana",41.3193617,19.8191752
724,"Lansdowne Park, Ottawa",45.39932045,-75.6834488093764
1437,Hapoel JERUSALEM,31.7526292,35.1895415
1989,"Sahim bin Hamad, Qatar SC Stadium",,
1600,PALERMO,38.11127,13.3534422
84,"Frankenstadion, Nurnberg",49.42920395,11.1290495583246
681,"Kosovo Stadium, SARAJEVO",,
1205,Arena Pantanal,-15.6040648,-56.1216449049125
365,PAPHOS,34.7755334,32.422008
1822,SAN DIEGO/ANAHEIM,,
992,"Olimpico Do Para ""Mangueirao"", Belem",-1.38115345,-48.4448359652915
104,Serra Dourada,-12.7584179,-43.9500906
1661,"Stadio Ennio Tardini, Parma",44.7949283,10.3383873482639
830,QUITO,-0.220164,-78.5123273
