id,name
33549,Nikodemas Cerekas
12440,Patrice Bernier
39617,Tommy Hansson
38726,Arizal
17680,Ferenc Koczur 'Ferry'
26749,Al Balata
10269,Alan MacKenzie
11465,Sean Ashley Cranney
8737,Mikel Villanueva
25429,Adam Vass
22576,Revaz Chelebadze
13016,Karl Ostricek
43463,Luis Alfonso Rodriguez
22355,Gokhan Inler
26355,Casanas
4059,Alexander Viveros
11028,Steve Blair
22995,Tsvetan Genkov
985,St Joseph Gadji-Celi
17662,Louis Hon
11094,Robert Enes
12942,Derek Kevan
17776,Jean-Alain Boumsong
16779,Aleksey Nikolaev
22386,Tarik Camdal
26640,John Edison Castano
11462,Chris Zoricich
35852,Gerrg Schumann
44041,LT Farrer
37697,Sal Fuentes
36142,Nierza Aka
42216,Chira Mu Lau
18740,Iosif Szoko
27707,Stefan Matlak
27818,Jiri Rubas
37064,Luis A 'Neco' Fernandez Gonzalez
44509,Bahromjon Haydarov
34791,Sotirios Angelopoulos
10783,Yossi Mizrahi
29897,Layton
11090,SIN Hong-Kee
22233,Pollen Ndlanya
7285,Andrinua
20395,Walter Aguirre
44495,Jamel Khatib
29577,Arne Arvidsson
42640,Jose Maria Romero 'JOSE MARI'
37910,Jose  Rosales
37250,Walton Gardiner
36701,Sorin Ghionea
2366,Armando Tapia
12119,Ferdinand Boogaerts
1804,Sebbar
8853,Drazen Bolic
35651,Abdul Aziz Hadeed
11186,Eljero Elia
31461,Ahmet
21992,Sergio II
24521,Bafor
16155,Amer Hussain
8940,Jean Francois Gillet
24070,Viktor Leonenko
28482,Benjamin John Bateman
19354,Miguel Angel Noro
11774,Ronald Nicholson
32523,Alec James
40353,G Hussein
24952,Alexander Madrigal Urenafor
5062,Wilner Nazaire
10408,Ablade Kuma
13562,Max Leuthe
12817,Josef Brandstatter
17793,Nabil Fekir
41713,Cristian Lopez
16206,Younis Mahmud Khalaf
32160,David Davidson
10229,Jim W Lewis
44270,Hussein Rabee'a
30396,Carlton Cole
2980,Rueda
32698,Paco Alcacer
32578,George Aitken
24147,Nikolai Fedorenko
6068,Diogenes Dominguez
2384,Juan Carlos Salvini
20831,Julian Vasquez
17473,Louis Schubart
7978,Delovo
1005,Dali Benoit
10983,PARK Ee-Chun
33977,John A Walton
42943,Francisco Fernandez
16163,Qahtan Drain
7547,Juan Carlos Bertone
37591,Rafael Villacorta
15672,Andriy Dikan
16147,Habib Ekal
38947,Jozsef Sebok
13281,Helmut Ropnack
42055,Hideo Sakai
35895,Paul Kuhnle
15250,E Shires
32054,Robert Smith
25063,Miguel G Lopez
38684,Federico Bynce
3905,Saturnino Roberto Yebra
34621,Ben Pahar
40709,Djamal Ali Hamza
22462,Rafael Souto
17406,Mika Petri Lehkosuo
36842,Borivoje Milutinovic
18270,Henk Steeman
11197,Reg Craxton
3350,Luis Medina
40185,Abdulaziz Al Muqbali
5521,Akira Kaji
15561,ENGIN Verel
30290,Gabriel Achilierfor
44037,Ben R Brown
20422,William Adrian Castro
30448,Hani
34998,Karim Rekik
24701,Bennet Masinga
21515,Dani Borsuk
9510,Karen Muradyan
29357,RS Munroe
35963,FAHRETTIN Cansever
4960,Marcel Schmelzer
33157,William Morris
16781,Andrei Fyodorov
2512,Hector Yazalde
13521,Kostas Chalkiasfor
26207,Jaime Rodriquez
44598,Antreras
25180,Maurizo Gaudino
24500,Anselme Atangana
13174,Robert Jonquet
44127,Francisco Javier Farinosfor
20875,Portaluppi Renato
12206,Zlatko Junuzovic
4878,Dietmar Jakobs
38626,Manuel Gomez
13773,Rezso Nikolsburger
19177,Jorge Salcedo
8838,Vladimir Jugovic
3311,Juan Carlos Lallana
15264,Huber I
1200,Fakhreddin Rajhy
29973,CHOI Jin-Ho
37209,Sergio Eduardo Rivera Hernandez
41553,Rambotti
27342,Juvenal
5037,Gustavo Cabrera
42750,Adel Ahmed Mohamed
42819,Shavkat Mulladjanov
23513,Adrian Camacho
36313,Jones
18448,Guy Thys
12613,Josef Vedral
30927,Semmate
37173,Yula Estrada
22008,Andres Herrera
15055,VICTOR Manuel Fernandez
19624,P Latino
17900,Apostolis Liolidis
21293,Eduardo III
37481,Spei
18473,Coen Moulijn
15639,Nuri Sahin
4731,André Maschinot
5165,Attila Kerekes
25415,Walter Hernandez
5089,Peter Germain
4190,Cristian Campestrini
19568,Cristhian Lagos Navarro
24893,Martin Zapata
33494,Ariel Benadofor
24994,Yendrick Ruiz
34370,Kimmo Lipponen
9617,Viktor Skrypnyk
13057,Seppo Kilponen
31873,Bill Dickson
2005,Ivica Lukacevic
14674,Heinz Russ
43725,Victor II
2818,Barto
29649,Walter Balmer
30720,Mokhtar Ali
20518,Ordan Ramon Aguirre
239,Lazhar Hadj Aissa
24125,Givi Nodia
23759,V Tachev
30171,Alessandro Mozon
29358,WS Hunt
16607,Yasser Al Kahtani
31748,Zoltan Aczel
26278,Giovanni Hernandez
17248,Bill Ashurst
14930,Jamie Smith
19087,Anton Schnyder
33362,Toomas Kallaste
37804,Raul Romanfor
9058,Argo Arbeiter
43890,Hisham Zerwali
26175,Omar Rojas
4758,Miguel Alberto Nicolau
11155,Ricardo Castro
37271,Vladmir Cuvias
35770,Dejan Milovanovic
40268,Mansour Al Mousa
6858,Carlos Alberto Zegarra
18016,Basil Gorgis
37372,M Recinos
36561,Dario Bonetti
19775,Jose Antonio Zacarias
25028,Branko Segota
17957,Jacques Culot
1904,CEMIL Turan
1347,Cillian Sheridan
14904,Andy Gray
24093,K Hanim
18422,Herman van Raalte
14844,Willie Redpath
42821,Artyom Filiposyan
35470,Max Schafer
21753,Aaron Galindo
13450,Simon Rolfes
34867,Francesco Cali
2370,Hernan Rojas
25825,Alex Gibson
28568,August Boge
3890,ZHAO Da Yu
5111,Bryan Acosta
15542,Yacine Chikhaoui
39139,Ilie Girleanu
40526,Samir Hussain Kadhem
38888,Edder Farias
12563,Heinrich Muller
43478,Petrankov
36593,Gerardo Torradofor
11620,Diego Barreto
42584,Ion Viorel
34829,Carlos Curbelo
13208,Franz Hofer
29307,Gerry Mackey
21685,Jorge Arevalo
34035,Walter Risse
32494,John Hutton
39359,Adnan Altalyani
36518,Sandro Schienoni
27695,Harald Lyngsaa
6792,Jesus Manuel Purizaga
3431,Julio Daniel Asadfor
23085,Atanas Talev
39810,Mohammad Peiravang
8631,Carlos Jose Garcia Mijares
19802,Romero
5298,Luigi Moltrasio
24465,Christophe Bazo
4108,Geovanny Hernandez
20449,Jose Maria Franco
8185,Dario Pereyra
31770,George Hunt
32914,Joseph Davies I
32242,Alex Latta
37800,Cesar Anibal Trujillo
30985,Youssef Ibrahim
34031,Ernst Eikhof
44554,Francisco 'Chico' Hernandez Ramirez
5308,Giuseppe Virgili
40139,Oh Jae-Suk
22010,Ubirajara
6644,Sanz
36073,Milan Danic
42936,Nenad Djordjevic
32363,Bobby Templeton
25808,Denys Kulakov
5421,Emmanuel Eboue
10844,Koji Mori
29545,Erik Holmqvist
10268,Sam Bartram
34169,Tamas Peto
23334,S Lakhchiev
27183,Ludovic Jean Joseph
28181,Erik Hjelm
15875,Miljan Zekovic
24442,Dany Nounkeu
23501,S Marinov
1319,Ashley Grimes
11893,Stefan Landberg
27950,Bruno Dugoni
8163,Alberto Cardaccio
36888,Bruno Eldeman
919,Lajos Detari
4860,Bernhard Cullmann
36151,Sarfo Gyamfi
39004,Victorien Angban
30496,Ibrahim Helmi
41248,Yacov Gambasch
19119,METIN Oktay
42375,OM Jin-Song
36940,Mario Cordero Brenes 'Catato'
169,Djalma Santos
10168,Youssef Said
32153,Clement Mitchell
9622,Sergei Skachenko
7478,Selim Ben Achour
14708,Marc Wilson
31967,Joaquim da Conceicao
20725,Jason Bent
30199,R Valencia
301,Bozhidar Iskrenov
33144,Seymour Morris
14162,Gylfi Sigurdsson
2168,Jorge Horacio Borelli
24589,Loumari
16956,Antonin Novak
25455,Daniel Stanese
25974,Ringo Cantillo
40435,D Ramirez
36183,Nii Odartey Lamptey
28698,Ralf Ginsborg
805,Diethelm Ferner
6127,Julio Dominguez
43019,Alej Morales
19255,Krasnodar Rora
5483,Takuya Takagi
824,Bastian Schweinsteiger
18411,Wim Lakenberg
17554,Gerard Isbecque
14832,Bobby Evans
4892,Jurgen Kohler
19140,Fatih Akyel
27700,Niels Bennike
6259,Eliseo Insfran
31311,Berrekhissa
25428,Adam Hrepka
8391,John Harkes
24605,Mounir El Hamdaoui
40781,Harriga
10522,Haralambos Xanthopoulos
32729,Tobias Sana
19025,Paolo Neumeyer
892,Bicske
1295,Juma Saleh
22639,Vic Crowe
19986,Armand Escobar
26500,Jose Alvarez Crespo
5873,Jan Peters II
36466,Shamuel Israeli
17439,Jason Denayer
38609,Giovanni Gayle
396,Theophile Abega
25187,Michael Hartmann
10523,Hristos Ziakos
38216,Hugues Guillaume 'Jaquot'
10778,Gad Ben Dror
37462,Romulo Estrada
32549,Sam Weaver
25064,R Martinez
3915,Edgar Mallarino
42323,Siby Badra Aliou
3368,Oldair
35484,Dr Geza Kalocsay
22494,Guina
28389,Ljubisa Dordevic
22945,Greisha
16244,Yuto Sato
18570,Gerardo Romero
28940,Walter Christensen
14088,Denes Eszenyi
19941,Julio Cesar Dominguez
27072,Jiri Jeslinek
21188,Colin Cooper
40615,Habib Jafar
29493,Gosta Wihlborg
24858,Emile Mbele
42578,Ismael Alvarado
17825,Josef Rasselnberg
16545,Youssouf Al Thuniyan
2027,Nenad Bjekovic
41742,Anthony Waugh
13364,Erich Schanko
25203,Lucas Daniel Cavallini
22528,German Hornos
7660,Delfin Lezcano
5776,Luis Ernesto Perez
3616,Cris
31633,Raich Carter
37398,Corriolan Wadson
29501,Jens Jensen
11516,Matthew Wilson
5924,Ron Vlaar
4426,Pietro Raul Marzetti
8353,Jimmy Douglas
1823,Ben Belgacem
24889,James Grimes
3522,Ricardo Rocha
32094,Peter Andrews
8124,Jorge Oyarbide
28155,Gregoria Blasco
22518,Fabiano
35548,Manfred Manglitz
16108,Sattar Zare
1884,Sofiene Melliti
966,Konan Wawa
28395,Vaclav Bara
19841,Marcelo Ferreira
41341,James Lawrie
3146,N Sivo
36063,Joachim Base
37376,Rene Argelus
28531,Claus Johansen
21035,Geraldao
8297,Federico Dominguez
20059,Roberto Paredes
4442,Juan Carlos Garay
33644,Arvo Kraam
17396,Turo Flink
25706,Rui Bento
2382,Claudio Vacca
27543,Luis Agrazal
43079,Roberto Gomez Junco
40776,Frazit
18108,Angelo Peruzzi
38832,Necip Uysal
3898,Jose Zapata
40164,Nader Mohammedkhani
35984,Rudi Kargus
44596,Lemark Hernandez
21485,Zoltan Hercegfalvi
37450,Rafael Dick
13400,Horst Wolter
37109,Minor Diaz
31938,Humberto Arguedas
37368,Pia
29831,Orilino Tenorio
26103,Jose Maria Pazo
35084,Denis Alibec
26331,Efrain Burgos
5009,Avraam Papadopoulos
13822,Gyula Dudas
29923,Juan Manuel Carcamo
19532,Getulio Vaca Diez
2797,A Lennie
1080,Eric Bailly
25321,Alexandre Francen
41015,Eli Ben Rimoz
5179,Ferenc Meszaros
16971,Christian Grothan
43262,Murillo
18179,Misael Espinoza
36639,Andre Almeida
39125,Sandor Harangozo
14872,Ian St John
40722,Faisal A Jabun
12838,Rafaat Ateya
394,Nacer Bouiche
24873,Pat Cubellis
8581,Omar Colmenares
29667,AYFER Elmastasoglu
4794,Oliver Rouyer
20465,Bobby Wood
22374,Ilan
35772,Gabriel Ferenyi
10364,Raheem Sterling
2217,Vince Grella
38282,Yvon Dorceoues
19650,Herman Soliz
18709,Jackie Mooney
33120,Benjamin Ellis
40516,CHOE Won-Nam
28616,Arne Sorensen
43767,Machich Idrissi
37545,Akeem Priestly
2566,Rene Bilbao
37099,Samayoa
7151,Robert Fleck
29610,Conny Karlsson
14675,Jimmy Conway
23604,Miguel Seminario
9841,G Edwards
9421,Vitor Baia
29503,Albert Oijermark
14631,Fernando Nelson
16852,Hans Christiaens
9449,Marco Caneira
4701,Graeme Le Saux
31427,Jovan Cokic
30910,Sami El-Sheshini
35243,Paul de Lavallaz
19842,Mauricio Sabillon
9230,Giorgos Fotakis
14266,Antonio Janni
4909,Andreas Moller
6491,Marcelo Adrian Gomez
27766,Josef Zeman
34474,Sigurd Andersson
8724,Ricardo Gaston Diaz
33036,George Wynn
30721,Noor
3572,Savio
22802,Ladislav Kares
7099,Saleh Al Mutlaq
3102,J Fonda
28089,Emanoil Hasoti
37041,Jorge White Hocher
25895,Robert Rooney
20410,Juan Muhlethaler Ramirez
39601,JUAN JOSE Jimenez
8674,Miguel Angel Mea Vitali
12283,Norbert Hof
37575,Pedro Legarreta
40280,Mohammad Ali Peiravani
43225,Paul Popovici
36289,Abubakari Yakubufor
9143,Alain Boghossian
13120,Rene Dedieu
34783,Remi Garde
38646,Jorge Alberto Bran Guevera
31358,Rami Bedoui
25213,Athanasios Kanaras
30648,Essam Bahigh
18136,Mattia De Sciglio
28041,Fran O'Brien
34780,Peter Nogly
11616,Victor Hugo Ortiz
3379,Ado
21611,SHIN Hong-Ki
5083,Enderson Raymond
13186,Jacques Foix
41627,Mark Peterson
15265,Ernst Kalt
32158,Tot Rostron
43978,A Nyirenda
28464,Nils Middelboe
42850,E Vanek
3092,J Salomon
8916,Stijn Stijnen
36763,Dimitrios Tsionanis
12740,[unknown]
23781,I Yovchev
604,Djamel Amani
21778,Juul Ellerman
27152,Ariel Betancourt
1480,Nenad Milijas
1746,Temime Lahzami
27565,Juan Tunas
8232,Alfonso Enrique Dominguez
15401,Josef Hugi
30078,Helio Carreira Da Silva 'Helinho'
3245,Pedro Figueiredo Mengalvio
16332,Hassan Ahmed Khalfan
30208,Brett Evans
13649,Arpad Meszaros
18954,Saul
43080,Jose Concepcion Rodriguez
34912,Humberto Maschio
5511,Yasuhito Endofor
43344,Devon Jorsling
599,Abdelhafid Kader Ferhaoui
39753,Bing Li
23084,Georgi Kitanov
1736,Benghazi
22972,Hristo Markov
8070,Manuel Verde
20022,Cristobal Maldonado
28804,Jorgen Henriksen
15679,Ruslan Rotan
20282,Daryl Murphy
28916,Hugo Mantel
36437,Attila Bojte
21318,Osmanu
33883,Can Arat
28242,Rudolf Schaffer
15061,Arvid Persson
33435,CHUNG Wai Tak Wong
1503,Vladimir Labant
19681,Damir Miranda
10499,Nikolaos Yutsos
30229,Niklas Sandberg
24801,Sammy N'Djock
22890,Morten Donnerup
37179,Guillermo Castro
28278,SAIM Taysengil
9345,Donatas Vencevicius
10329,Danny Thomas
38625,Felipe Puerto
36617,Konnstandinos Gikas
38245,Pierre St Jean
1275,Steve Penney
11723,Don Hutchison
28674,Aksel Madsen
19040,Felix Van Campenhout
10639,Gabor Bukran
35861,Sven Nilsson
16339,Ali Mohamed Alansari
17058,Henrik Andersen
15343,Adolfo Spiller
11079,Michael Grbevski
32773,HAYRETTIN Demirbas
40939,Kazumi Takada
31844,Frank Wignall
27599,Anthony Wolfe
6474,Roberto Miguel Acuna
40254,Abdola Foughm
29001,Leandros Simeonidis
8179,Rafael Villazan
780,Omar Belbey
35710,Stephen Elliott
37844,Warren Archibald
42376,RI Hyon-Song
17960,Dagbjartur Grimsson
5224,Masoud Shojaei
7329,Joan Capdevila
16180,Ali Hussein Rahma
34963,Sofiane Alloudi
2442,Vladislao Wenceslao Cap
33576,Zigmas Sabaliauskas
39368,Antal Nagy II
40740,Khamis Al Zahrani
15161,Sven Axbom
35753,Hugh A Morton
39677,Kristjan Olgeirsson
34476,Bertil Johansson I
18035,Yosef Mahalal
12348,Asen Panchev
40406,Tauni
43452,Mathis Clinton
43964,Karambwe Mulenga
25656,William Milligan
34412,Adrian Brolin
42222,Masabumi Hara
28564,Leo Laaksonen
9442,Ricardo
10467,Kwadwo Asamoah
20679,Odair
41,Rafik Halliche
27900,Frantisek Matys
2705,Emiliano Papa
18009,Hordur Magnusson
30201,Cevallos
11106,PARK Kun-Ha
29875,JV Moreno
34181,Sigurdur Einarsson
30355,Vangelov
5208,Sandor Torghelle
7626,Luis Ouaglia
5244,Avi Cohen
268,Messaoud
23138,Nikifor Lozanov
15371,Eugen Rupf
18175,Juan Ignacio Basaguren
34494,Torsten Lindskog
6578,Lucas Barrios
3541,Luiz Henrique
28801,Heikki Suhonen
19027,Theo Kobelt
14492,Piet Schrijvers
18194,Ben Stom
514,Josef Obert
14325,Osvaldo Fattori
20252,Edivaldo Hermoza
10631,Laszlo Klausz
31880,Bill Perry
19074,Fritz Sidler
43094,Abdallah Abdellah Lamrani
1831,Fitouri
18202,Rein Boomsma
10386,Olivier Dacourt
27006,M Tabash
1055,Patrice Tape Zere
14874,John White
35301,Seif Ghezal
43246,Mohammed Al Khilalwi
38573,Chun-yip Fan
36169,Arthur Moses
2136,Dario Javier Franco
25815,A Turner
37971,Jonel Desire
31619,Andre Rollet
23324,Vereb
14522,Rob Witschge
43579,Yakdani
11619,Derlis Ricardo Orue Acevedo
44410,Ahmed Abdullah
3674,Thiago Silva
15569,EROL Togay
34372,A Hyyrynen
19672,Juan Cazares
25135,Marco Rizi
13537,Philip Nauss
13136,Noël Lietaer
37906,Henry Lopez
43787,Hammami
40696,Khalil Mohammed Alawe
37429,Flashin
44537,Hector Nestor Hernandez
18021,Khalil Mohammed Alawi
33170,Mel Nurse
9892,Randy Samuel
11907,Sofiane El Khabir
23099,Richard Kress
18649,Beto
14366,Giancarlo De Sisti
624,Amir El Hadidi
27525,Luis Roger Zenon Dreke
14935,Garry O'Connor
22075,Santos Artur
37431,Metzger
41198,Archie Strimel
32059,Alfred George Goodwyn
22481,Ilton Chaves
9844,J White
44378,Qassem Al Habsi
35277,Mrad Hamza
1218,Tahar El Khalej
9517,Ivan Ergic
3946,Jaime Moron
21538,Alfredo Foni
3460,Milton Tita
30397,Moatasem Salem
22040,Leoncio Cervera
31023,Am Salem I
40061,GONG Mun-Chol
40527,GONG Mun-Choi
3650,Fred
17311,Frank Swift
19002,Olle Hellstrom
18822,Thomas John 'Jock' Govan
40662,Taysir Amar
1426,Ciprian Marica
39790,Ali-Reza Khorshidi
16177,Talal Youssef
5609,Raymundo Rodriguez
27202,Pelayo Garcia
3621,Silveira Reis Marcos
10382,Reynald Pedros
17972,Ragnar Sigtryggsson
13305,Hans Lohneis
8721,Evelio Hernandez
37817,Audy Rivera
40114,SEO Jong-Won
2435,Jose Varacka
2804,Ernesto A Sande
19993,Fleitas
8899,Gagik Margaryan
14394,Gilles Yapi-Yapo
44507,Ahmed Abu Nahyeh
17836,August Lenz
27680,Otto Larsen
15013,Carlos Rexach
23414,Salvatore Sirigu
34193,Jouko Soini
30129,Azon
40956,MOON Chung-Sik
17764,Michel Bibard
41964,Ken Nozu
21955,Aristides Masifor
12972,Brian Labone
2245,Alfred Hortnagl
23383,Jacob Hillel
34580,Bjorn Kindlund
43258,Leonardo Navarro
25693,Ubaldo Garcia
19471,Diego Edison Umana
2954,Sylvio Serpa Alemao
38794,Alphonse
27929,Sigurdur Halldorsson
23193,Hristos Rimbas
21347,Renato
11868,Juanfran
8875,Stefan van der Heyden
6146,Domingo Benitez
29392,Kieran Tierney
2174,Carl Veart
9354,Rashid Neqrouz
24368,Adolphe Teikeu Kamgang
15986,Brian Rasmussen
23222,K Raykov
14582,Carlos Pereira
41571,Marsa
10107,Sergio Melta
3853,Daniel Ngom Kome
26940,Alvaro Munoz Castro
17220,Kenneth Edward Hegan
2160,Ned Zelic
13289,Alexander Popovich
37598,Mancilla
4148,Alexander Mejia
28215,Sigvard Johansson
39917,Amir Aghahosseini
3644,Renatofor
38628,Augusto Alvarez Garcia
20826,Kilian Eduardo Virviescas
33607,Bronius Galvicius
15693,Julio Cesar Cortes
8696,Luis Seijas
23566,Hendrie Kruzen
38002,Jafet Sotofor
3640,Luisao
9831,Stanimir Stoilov
1394,Iosif Rotariu
14220,Renzo De Vecchi
13443,Martin Amerhauser
33324,Valter Mang
11892,Peter Wibran
23722,Nicolae Dumitrescu
18695,Brendan Carroll
15322,Alfred Amiet
22183,Lucien Cotora
40416,Nuraj
15535,Karim Haggui
40244,Abdul Razak Khadempeer
11763,Doug McCreadie
15742,Viktor Bannikov
35992,MUSTAFA Turgat
33734,Capucho
30074,Rio P De La Torre
31912,William Ferguson
4122,Jose Amaya
6202,Cesar Lopez Fretes
38393,Mario Vega Solorzano
41862,Michael Tulloch
41866,Michael Tullock
19795,Michel Gabriel
11456,Carl Jorgensen
38145,Omar Holness
1828,Samir Sellimi
19771,Angel David Sanabria
24866,William Njobvu
1793,Amar Kabrane
19966,Martin Viaidiu
17043,Ole Bjornmose
36949,Rodriguez Marvin
37321,Selvin Gonzalez
27859,Vlastimil Lauda
35195,Alfred Megroz
36137,Lopo
25753,Ancil Elcock
43117,Jesus Escoboza
12678,Josef Vojta
18792,Steven Dufour
21193,Nick Barmby
13514,Andreas Zikos
29403,Tomas Kona
11976,Brian Quinn
31417,Khalid Al Balooshi Darwish
20811,Joao Leite
19033,Christian Albicker
5710,Alfredo Tena
4660,Vincente Alberto Pernia
21089,El-Shagabi
19008,Prawitz Oberg
5405,Marco Verratti
5802,Jaime Arturo Lozano
1704,Ali Khiari
21614,Junior Oswaldo 'Juninho' Puulista
10905,Daisuke Oku
9952,Ling Lue Feng
13417,Reinhard Kienast
2098,Henry Nyambe Mulenga
26169,Carlos Manzano
14418,Arunas Klimavicius
7576,Martin Murphy
39202,Jozsef Toth I
3189,Zito
5920,Jasper Cillessen
2997,Patesko
14900,Hugh Curran
4291,Jakob Kjeldbjerg
15090,Richard Fried
38010,Bridrece Azor
27571,Iacob Felecan
44195,Klaas Jan Huntelaarfor
16438,Hassan Hussein
26962,Madriz
18127,Francesco Toldo
7783,Ricardo Miramontes
29878,Hatem Ben Arfa
23580,Terry Neill
7235,Luis Suarez
4641,Peter Thompson
7567,Juan H Wood
40680,Mohanad Omar
32725,Leon Osman
42770,Subait Khater Fayel
28975,Gonzalo Castro
1282,Farid Al Mazrouyi
37318,Jose Antonio Mejia
3894,Arturo 'Guarapo' Mendoza
21292,Ze Teodoro
17469,Henri Moigneu
17894,Stavros Stamatis
4209,Gilberto Martinez
10912,Keita Suzuki
32269,Daniel Doyle
1076,Yaya Toure
6606,Antonio Moquilon
41221,Valery Shmarov
32756,Fahd Dermesh
31250,Hassan Mokhtar
8154,Campo
33603,Jonas Paulionis
42174,David Poulsen
27430,Cornel Chin-Sue
13924,Sandor Szucs
33007,William James Jones
30933,Abdela
28216,Karol Brezik
5738,Luis Garcia
41717,Mauricio Campos
37063,Julio Alfonso Fuller McKenzie
33201,Vladimir Conc
38758,Manuel Carcamo
26707,Cesar Giraldo
10701,Hawar Mohammed Taher
32658,Manuel Domenech
3713,Rafael Da Silva
24133,Anatoli Kozhemiakin
27683,Antonin Kaliba
4755,Alfredo Domingo Obberti
31736,Bedford Jezzard
28426,Meho Kodro
18396,Joop van der Heide
39023,YUNG Yong-Su
12864,Ben Warren
26899,Ted Eck
26967,Andree Gonzalez
42868,Marius Beztkornovas
3031,Carreiro
8608,Nicolas Simoneli
818,Paul Breitner
28259,Jacques Barlie
42879,Jay McEveley
43573,Abdullah Faras
34956,Jamal Sellamifor
7969,Juan Ramon Cabrera
30845,KO Jong-So
15096,Gunnar Paulsson
11384,Tom Randles
35420,Apostolos Vasiliadis
24464,Akassou Akran
14098,Michael Hatz
34630,MUHARREN Gurbuz
24211,Karl Burkert
35122,Raoul Dutheil
17946,Akos Buzsaky
4563,Luis Ramirez
29813,Max Perez
40822,Abdul Lahab
8435,Eddie Gaven
8652,Juan Enrique Garcia
29949,Flavio Roma
11992,Mikhail Gershkovich
31163,Ahmed Salah Hosny
38616,Roy Posas
27876,J Vogl I
43329,Durity
122,Axel Witsel
19809,Luis Enrique Calix
24333,Ahmed Salah Hosni
23128,Manfred Bockenfeld
16988,Alf Olsen
7315,Gaizka Mendieta
31325,El-Ajouz
13563,Richard Wagner
43726,E Peguiristain
8978,Yordan Minev
40765,Goran E Karlsson
4119,Agustin Julio
39886,Saul Matanya
5282,Amir Shelach
17879,Bruno Labbadia
40120,LEE Ming-Sung
15524,Kheul
42278,WAI Kwan Lung
11941,Mahmoud Khamis
31974,Vitor Pereira
43942,Ahmed 'Robio' Zebti
36014,Hussain Ghuloum Abbas
35427,Josef Pirrung
8734,Juanpi
3968,Henry Viafara
23693,Andrei Sepci
29049,Christopher Poulsen
26001,Tom Silvas
17738,Robert Rico
35973,TARIK Kutver
20106,Camiza
29737,Saif Sultan
39547,P McKearn
17677,Joseph Givard
18974,Evert Hansson
24308,Mahmoud El Khatib
30132,Juan Caceres
19978,Atilio Lopez
30839,YANG Hyun-Jung
4982,Joshua Otto
7464,Valentin Stocker
12365,L Gaidarov
5788,Jose Francisco Fonseca
11053,GOO Sang-Bum
33026,John Hughes II
34421,Sven Svensson
5770,Jesus Olalde
27971,Jozef Curgaly
16076,Ebrahim Mirzapour
34207,Gyora Kaplan
25212,Nikolaos Kurbanas
33481,Ahmed Hussein
3686,Rever
24547,CHO Jin-Ho
2500,Raul Alvarez
23597,Kostadin Vidolov
32546,George E Shaw
34533,Gosta 'Pro' Nilsson II
25769,Evans Wise
26397,Pompilio Cacho
27665,Roberney Caballero
21744,Diegofor
40016,MA Jhong-U
36584,Manuel 'Coruna' Chavarria
13999,Friedrich Kremser
2445,Cesar Sanchez
4810,Philippe Vercruysse
18731,Ladislau Raffinsky
24470,Guede Akenon
31314,Nagla
5781,Ramon Morales
17292,Joe Tate
44387,Sultan Al Touqi
19024,Maurice Henneberg
41678,Edgar Nunez
36600,Sotirios Mavromatis
4705,Sol Campbell
31811,Nicky Buttfor
13307,Heinrich Stuhlfauth
43665,Dumitru Ivan
42646,Magnus Svard
11324,Charlie Stewart
24414,Vassilis Ioannidis
15103,Erik 'Kras' Persson
23357,Runar Kristiansson
32908,Edward C Evelyn
33532,Chaimas Abramavicius
12230,Harald Cerny
29624,Eddie Gustafsson
9904,Ed Hodge
35132,GERMAN Gomez
33279,Otto Reinfeldt-Reinlo
44248,AN Qi
26927,Aparico
30657,Pasquale Vivolo
38686,Luis Alberto Menendez
2900,Juan Salvador Presta
4776,Miguel Angel Raimondo
12147,Victor Mees
24964,Alexander Castro
15304,Karl Ehrenbolger
13861,Elemer Berkessy
43295,Thomas Bergman
15903,Zvezdan Cebinac
42621,Stephen Hughes
29040,Kurt Praest
28920,Conrad Heidkamp
14747,Doppler
25329,Demeuranty
9712,Chris Coyne
37298,Daniel Campos
32379,Herbert Burgess
3937,Oscar Lopez
33338,Viktor Piisang
36814,Umit Karan
14657,Dinny Lowry
28038,Jozef Levicky
825,Benedikt Howedes
6864,Luis Guadalupe
23965,AHMET Karlikli
20797,Henry Caicedo
44113,HC Williams
9459,Edgar Malakyan
16755,Mohammed Rasoud Srour
12541,Frantisek Tyrpekl
19578,Segundo Durandel
1496,Marian Suchancok
27854,Hans Bongartz
43994,Miguel Nelom
32539,John Miller
16354,OH Hee-Chun
21244,Philippe Anziani
7175,Jaroslav Hrabal
12895,George Richards
28287,ONURSAL Uraz
9531,Aleksandar Mitrovic
16830,Gojko Cimirot
34165,Kai Nyyssonen
6199,Isidoro Garcia
25359,Anthony Costly
21351,Juan Manuel Funes Fernandez
2739,Sebastian Gamarra
15729,Aleksai Mamykin
26896,John Diffley
2784,Sergei Barbarez
42807,Khasanov
1274,Sammy McIlroy
29217,Thomas Rasmussen
43476,Clementiev
7026,Steve Staunton
35500,Ralf Weber
23013,Paavo Lyytikainen
27554,Victor Miranda
31820,Giedrius Arlauskis
13488,Nikolaos Sarganis
11369,Iain Ormond
41502,Otto Brandli
3456,Jorge Pinto Mendonca
39956,Hamid Jassemian
33740,Pepe
30170,Jose Corcuera
36970,Hugo Pena
9402,Michael Doherty
5180,Gabor Poloskei
22158,Leo Moura
29705,Ozan Tufan
42116,Hui Li
